,comment,target
30,"Poor presentation of topics, I don't recommend.","{'poor present': ['Poor presentation'], 'topic': ['topics']}"
31,I found this course like the others. I really liked the hands on labs. It gave a real feel for the programs being explained,"{'cours': ['course'], 'other': ['others'], 'hand': ['hands'], 'lab': ['labs'], 'feel': ['feel'], 'program': ['programs']}"
32,I learned a lot of implementation of the techniques and concepts that were covered earlier. A great experience.,"{'lot': ['lot'], 'techniqu': ['techniques'], 'concept': ['concepts'], 'experi': ['experience']}"
33,Lots of learning of programming Spark and MongoDB,"{'lot': ['Lots'], 'learn': ['learning'], 'program spark': ['programming Spark'], 'mongodb': ['MongoDB']}"
34,"The course was good enough...but exercises were very simple. Only the final course was little bit challenging. For a guy that sits in IT business for a while it's rather too simple. Besides, I've learned spark basics which is super cool...so thanks for thatMaybe you could consider to build docker image instead of using virtual machines. VM is ok, but I think that docker can simplify all the stuff without necessary downloading, installations etc.Looking forward to the next spark challenges ","{'cours': ['course'], 'exercis': ['exercises'], 'bit': ['bit'], 'it busi': ['IT business'], 'basic': ['basics'], 'cool': ['cool'], 'thank': ['thanks'], 'thatmayb': ['thatMaybe'], 'machin': ['machines'], 'vm': ['VM'], 'docker': ['docker'], 'stuff': ['stuff'], 'download': ['downloading'], 'instal': ['installations'], 'spark challeng': ['spark challenges']}"
35,Lots of good hands-on and explanation...,{'lot': ['Lots']}
36,"Goog hands-on and assessments, i like it and it took me sometime and reading to solve itThanks","{'goog': ['Goog'], 'assess': ['assessments']}"
37,course is very good. Excercises are very good. learnt alot about the mongodb and spark sql and RDD's,"{'cours': ['course'], 'excercis': ['Excercises'], 'alot': ['alot'], 'mongodb': ['mongodb']}"
38,"interesting course, I learned a lot about MongoDB ","{'cours': ['course'], 'lot': ['lot'], 'mongodb': ['MongoDB']}"
39,"Programming instructions were not clear, and the version of Python that was installed on my machine did not support the Jupy","{'instruct': ['instructions'], 'version': ['version'], 'python': ['Python'], 'machin': ['machine'], 'jupi': ['Jupy']}"
40,a wide spectrum of tools practiced. awesome!,"{'spectrum': ['spectrum'], 'tool': ['tools']}"
41,"some of the stuff was not mentioned properly, like for last quiz how to expoert data from mongodb","{'stuff': ['stuff'], 'quiz': ['quiz'], 'data': ['data'], 'mongodb': ['mongodb']}"
42,I miss a proper buildup from the theory to the practical exercises. Especially the last quiz I found very difficult based on the limited number of exercises presented upfront.,"{'buildup': ['buildup'], 'theori': ['theory'], 'exercis': ['exercises'], 'quiz': ['quiz'], 'number': ['number']}"
43,Good amount of theory and also hands-on exercises with some of the tools.,"{'amount': ['amount'], 'theori': ['theory'], 'exercis': ['exercises'], 'tool': ['tools']}"
44,This course is great!!! I love the handson most. Working with tweet text was really challenging for me but it was worth the time and effort. ,"{'cours': ['course'], 'handson': ['handson'], 'tweet text': ['tweet text'], 'time': ['time'], 'effort': ['effort']}"
45,Very well explained!! This course and specialization are really good!,"{'cours': ['course'], 'special': ['specialization']}"
46,Excelent practical course,{'cours': ['course']}
47,The Spark introduction and exercises were good. It would be an added advantage if the final steps answers also get published. ,"{'spark introduct': ['Spark introduction'], 'exercis': ['exercises'], 'advantag': ['advantage'], 'step': ['steps']}"
48,"The assessments are quite tough compared to the course examples. Moreover, some programming basics should be given or made to understand, especially in Spark, as these are very","{'assess': ['assessments'], 'cours exampl': ['course examples'], 'program basic': ['programming basics'], 'spark': ['Spark']}"
