,comment,target
288,Great course for people who start creating web application. Great exercises and assignments. Thank you very much.,"{'cours': ['course'], 'peopl': ['people'], 'web applic': ['web application'], 'exercis': ['exercises'], 'assign': ['assignments']}"
289,"Wonderful course, well designed content, exercise and assignment. Only that difficulties of the assignment could be improved so as to ensure bette learning. We want more challenge! lol ","{'cours': ['course'], 'content': ['content'], 'exercis': ['exercise'], 'assign': ['assignment'], 'difficulti': ['difficulties'], 'learn': ['learning'], 'challeng': ['challenge']}"
290,"good course with clear explanation, thank you ","{'cours': ['course'], 'explan': ['explanation']}"
291,It's a good course where I come across bower and CSS how to use the function for the UI frameworks.,"{'cours': ['course'], 'bower': ['bower'], 'css': ['CSS'], 'function': ['function'], 'ui framework': ['UI frameworks']}"
292,Excellent for bootstrap beginners,{'bootstrap beginn': ['bootstrap beginners']}
293,"I have learned many thing by attending the class, which is good for helping me find a job.","{'thing': ['thing'], 'class': ['class'], 'job': ['job']}"
294,Easy way to understand and assignments covers the most important parts in every week ,"{'easi way': ['Easy way'], 'assign': ['assignments'], 'part': ['parts'], 'week': ['week']}"
295,"Clear explanations,exercises are very detailed and contain sufficient complexity to make them useful.","{'explan': ['explanations'], 'exercis': ['exercises'], 'complex': ['complexity']}"
296,Extremely practical! Thank you ,{}
297,Excellent!!! Learning so much! Recommend to beginners!,"{'!!!': ['!!!'], 'learn': ['Learning'], 'beginn': ['beginners']}"
298,really good,{}
299,"this is a good course to get started on front-end web frameworks , and the teaching was very good ","{'cours': ['course'], 'web framework': ['web frameworks'], 'teach': ['teaching']}"
300,"nice course and good instructor. but talks too slow, I completed whole course at audio speed x1.5.","{'cours': ['course'], 'instructor': ['instructor'], 'talk': ['talks'], 'speed x1': ['speed x1']}"
301, Well designed and informative! ,{}
302,"For all the many courses I took on Coursera, this course is one of the best.","{'cours': ['course', 'courses'], 'coursera': ['Coursera']}"
303,"Before , I have heard alot about Bootstrap in jobs requirements , from my class mates and so on . I don't know why I didn't have enough courage to start learning Bootstrap by myself .. after completing this course I can consider myself good at using the power of Bootstrap . this course gives me a strong push towards enrolling Web world and diving deeper and learning more . thanks Coursera thanks Honk Kong University thanks Dr. Jogesh K. Muppala","{'alot': ['alot'], 'bootstrap': ['Bootstrap'], 'job requir': ['jobs requirements'], 'class mate': ['class mates'], 'courag': ['courage'], 'cours': ['course'], 'push': ['push'], 'web world': ['Web world'], 'dive': ['diving'], 'thank': ['thanks'], 'kong univers thank': ['Kong University thanks'], 'jogesh k. muppala': ['Jogesh K. Muppala']}"
304,"I would like to express my gratitude to prof. Muppala for this incredible course.There are indeed many great resources for learning any of the technologies and tools used in this course and specialization. But what is unique about this specialization, is that it gives us not only solid foundations needed to use these tools, but, just as importantly, a clear context as to where a certain tool or its segment is used. Sure enough, having in mind the broader context, it is much easier to understand all of the segments individually.I would also like to thank Kre??imir and all the other mentors that helped make this course a pleasant experience.I can't wait for the next course on Angular JS to start!","{'gratitud': ['gratitude'], 'muppala': ['Muppala'], 'course.ther': ['course.There'], 'resourc': ['resources'], 'technolog': ['technologies'], 'tool': ['tool', 'tools'], 'cours': ['course'], 'special': ['specialization'], 'foundat': ['foundations'], 'context': ['context'], 'segment': ['segment'], 'mind': ['mind'], 'kre': ['Kre']}"
305,This course can be a bit dry at times. But still very informative,"{'cours': ['course'], 'bit': ['bit'], 'time': ['times']}"
306,awesome course... ,{'cours': ['course']}
307,Good course with great teacher,"{'cours': ['course'], 'teacher': ['teacher']}"
308,Great intro to bootstrap. I feel like more bootstrap features and web tools could have been covered. ,"{'intro': ['intro'], 'bootstrap': ['bootstrap'], 'bootstrap featur': ['bootstrap features'], 'web tool': ['web tools']}"
309,Good class. Lots of fun.,"{'class': ['class'], 'lot': ['Lots'], 'fun': ['fun']}"
310,"????????????????????????????????????????????????????????????????????????????????????????????????A good course, good teacher, except that sometimes the teacher is kind of slow. And I do really hope that teacher could give us the final codes right after every exercise.","{'teacher': ['teacher'], 'code': ['codes'], 'exercis': ['exercise']}"
311,Very good,{}
312, One of the best on coursera.. tons of praise for the professor. ,{'coursera': ['coursera']}
313,"This class teaches you the essentials of Bootstrap v3. It is by no means a complete course on Bootstrap, but it will teach you how to use the main components effectively.","{'class': ['class'], 'essenti': ['essentials'], 'bootstrap v3': ['Bootstrap v3'], 'cours': ['course'], 'bootstrap': ['Bootstrap'], 'compon': ['components']}"
314,"The full course should be available to everybody with the assignments, only the certificate should be given to those who have paid for the course.","{'cours': ['course'], 'everybodi': ['everybody'], 'assign': ['assignments'], 'certif': ['certificate']}"
315,"If you're expecting a decent tutorial on Bootstrap, this is the course for you. If you're expecting a course on fundamental UI design and implementation concepts, you might be a little disappointed. Overall, well presented with a fun restaurant mock web site as the final project.","{'tutori': ['tutorial'], 'bootstrap': ['Bootstrap'], 'cours': ['course'], 'ui design': ['UI design'], 'implement concept': ['implementation concepts'], 'restaur web site': ['restaurant web site'], 'project': ['project']}"
316,"Excellent course. Well taught by Prof. Muppala. Instructor has covered all key points of Bootstrap. Towards the end, he is appropriately introduced node.js and bower. His restaurant example is very appropriate for the course contents and builds continuity through out the course. ","{'cours': ['course'], 'prof. muppala': ['Prof. Muppala'], 'instructor': ['Instructor'], 'point': ['points'], 'bootstrap': ['Bootstrap'], 'end': ['end'], 'node.j': ['node.js'], 'bower': ['bower'], 'restaur exampl': ['restaurant example'], 'cours content': ['course contents'], 'continu': ['continuity']}"
317,Last assignment does not have full instructions on how to complete it. Otherwise a good course.,"{'assign': ['assignment'], 'instruct': ['instructions'], 'cours': ['course']}"
318,Really nice,{}
319, best tutorial for bootstrap. ,"{'tutori': ['tutorial'], 'bootstrap': ['bootstrap']}"
320,I enjoyed the course. Not a difficult course but the course experience was great. Instructor was also really good at explaining concepts.,"{'cours': ['course'], 'cours experi': ['course experience'], 'instructor': ['Instructor'], 'concept': ['concepts']}"
321,helps to know every section of bootstrap,"{'section': ['section'], 'bootstrap': ['bootstrap']}"
322,Awesome!!!,{'!!': ['!!']}
323,Well structured and informative.,{}
324,Now for me bootstrap is more clear.,{'bootstrap': ['bootstrap']}
325,"Very interesting, actual material and good teacher.","{'materi': ['material'], 'teacher': ['teacher']}"
326,Perfect Bootstrap learning course.,"{'perfect bootstrap': ['Perfect Bootstrap'], 'cours': ['course']}"
327,NICE EXPERIANCE,{'experi': ['EXPERIANCE']}
328,Excellent Course!,{'cours': ['Course']}
329,very good ! This course help me a lot. Really appreciate ! ,"{'cours': ['course'], 'lot': ['lot']}"
330,Great!,{}
331,"Valuable and very well organized, I found it quite simple",{'valuabl': ['Valuable']}
332,This course is great if you are looking for learning responsive web designing using Twitter Bootstrap. Lot of areas are covered in this single course along.,"{'cours': ['course'], 'web': ['web'], 'twitter bootstrap': ['Twitter Bootstrap'], 'lot': ['Lot'], 'area': ['areas']}"
333,Thank you!,{}
334,"I enjoyed this course and felt it to be a good introduction to Bootstrap.The time allocations were not realistic, though. I have a fairly strong albeit outdated background in programming and web design, but I still felt that I spent a lot more more time than what was allocated for learning. I imagine that this can be very discouraging to beginners. I am looking forward to the remaining modules. ","{'cours': ['course'], 'introduct': ['introduction'], 'bootstrap.th time alloc': ['Bootstrap.The time allocations'], 'background': ['background'], 'program': ['programming'], 'web design': ['web design'], 'lot': ['lot'], 'time': ['time'], 'learn': ['learning'], 'beginn': ['beginners'], 'modul': ['modules']}"
335,Very useful course,{'cours': ['course']}
336,"Enjoyed the course!I learned bootstrap before from codeschool, but it wasn't as good as this course!","{'course!i': ['course!I'], 'bootstrap': ['bootstrap'], 'codeschool': ['codeschool'], 'cours': ['course']}"
337,"The topic is overall well covered.The material are not easy to go through and do not reference well key knowledge area, specifically how to apply them.The exercises and the assignments could be largely improved the targets and the guidance are not always clear. Adding up on the same files instead having one file per exercice one learning key point does not help.","{'topic': ['topic'], 'materi': ['material'], 'knowledg area': ['knowledge area'], 'them.th exercis': ['them.The exercises'], 'assign': ['assignments'], 'target': ['targets'], 'guidanc': ['guidance'], 'file': ['files', 'file'], 'exercic': ['exercice'], 'point': ['point']}"
338,Great and easy step by step bootstrap course ,"{'great': ['Great'], 'step': ['step'], 'step bootstrap cours': ['step bootstrap course']}"
339,"I would recommend reading the docs on the bootstraps website, this course doesn't add much value to just the normal bootstrap docs","{'doc': ['docs'], 'bootstrap websit': ['bootstraps website'], 'cours': ['course'], 'valu': ['value'], 'bootstrap doc': ['bootstrap docs']}"
340,"This bootstrap course is very nice , every components are explained nicely. Assignments also good. Waiting for next angular js lecture ","{'bootstrap cours': ['bootstrap course'], 'compon': ['components'], 'assign': ['Assignments'], 'js': ['js']}"
341,Excellent!!!,{'!!': ['!!']}
342,Great course. So detailed and has so many practical tasks. Definitely recommend! ,"{'cours': ['course'], 'task': ['tasks']}"
343,Good Course,{'cours': ['Course']}
344,It is a very useful course,{'cours': ['course']}
345,Nice Course!!,{'cours': ['Course']}
346,Well Organized and very instructive. Thanks.,"{'organ': ['Organized'], 'thank': ['Thanks']}"
347,"helping me lot, thanks","{'lot': ['lot'], 'thank': ['thanks']}"
348,"I really enjoyed the course, it was taught well and i had fun learning about bootstrap.","{'cours': ['course'], 'fun': ['fun'], 'bootstrap': ['bootstrap']}"
349,Very good course for programmers new to this area. Course is prepared very well. It was very useful for me. Thanks,"{'cours': ['course', 'Course'], 'programm': ['programmers'], 'area': ['area'], 'thank': ['Thanks']}"
350,Nice course.Recommend this one as an introduction into Bootstrap Angular,"{'course.recommend': ['course.Recommend'], 'introduct': ['introduction'], 'bootstrap angular': ['Bootstrap Angular']}"
351,Cool,{}
352,Excellent course. Every week the professor made an incredible effort to make it easy. I highly recommend it.,"{'cours': ['course'], 'week': ['week'], 'professor': ['professor'], 'effort': ['effort']}"
353,Interesting topic for easy website building ,"{'topic': ['topic'], 'websit build': ['website building']}"
354,Very well organized and linked.,{}
355,Nice class,{'class': ['class']}
356,Excelent course. The teacher is amazing and the course content is great!!!,"{'cours': ['course'], 'teacher': ['teacher'], 'cours content': ['course content']}"
357,Nice lecture and good for starter to learn,{'lectur': ['lecture']}
358,"Such a good tutorial for beginner,Thank you so much for this. ","{'tutori': ['tutorial'], 'beginn': ['beginner']}"
359,This course gave me the fundamentals to start with the development of responsive web sites. The learning process is well supported with some exercises for each reviewed topic.,"{'cours': ['course'], 'fundament': ['fundamentals'], 'develop': ['development'], 'web site': ['web sites'], 'learn process': ['learning process'], 'exercis': ['exercises'], 'topic': ['topic']}"
360,This was a four star course and the links to additional information were a good resource. 3 stars for the discussions which were left unanswered much of the time and not a highly active mentor group. Much was left to student when stuck and exasperated options.,"{'star cours': ['star course'], 'link': ['links'], 'inform': ['information'], 'resourc': ['resource'], 'star': ['stars'], 'discuss': ['discussions'], 'time': ['time'], 'mentor group': ['mentor group'], 'student': ['student'], 'option': ['options']}"
361,Thorough introduction into Bootstrap. I especially liked the hands-on exercises!,"{'introduct': ['introduction'], 'bootstrap': ['Bootstrap'], 'exercis': ['exercises']}"
362,Nice and clear.,{}
363,"Good course. The assignments are a bit too easy since they give the code in the assignment details basically, but still the course gives a good introduction to bootstrap and other web frameworks and tools. ","{'cours': ['course'], 'assign': ['assignments'], 'bit': ['bit'], 'code': ['code'], 'assign detail': ['assignment details'], 'introduct': ['introduction'], 'bootstrap': ['bootstrap'], 'web framework': ['web frameworks'], 'tool': ['tools']}"
364,Explanation from scratch! Just Brilliant!,"{'explan': ['Explanation'], 'scratch': ['scratch']}"
365,best course...,{'cours': ['course']}
366,Good informative course for starters on bootstrap.,"{'cours': ['course'], 'starter': ['starters'], 'bootstrap': ['bootstrap']}"
367,"Good Course ,Good content for Bootstrap.","{'cours': ['Course'], 'content': ['content'], 'bootstrap': ['Bootstrap']}"
368,Very good!,{}
369,Exceptional Tutorial... This is really a nice tutorial. Well presented and explained. Practical activity is too good. Thanks ,"{'tutori': ['tutorial', 'Tutorial'], 'practic activ': ['Practical activity'], 'thank': ['Thanks']}"
370,This course was an excellent introduction into Bootstrap. It was very useful to me. The instructor was very knowledgeable and presented the subject in a very intuitive and logic manner.,"{'cours': ['course'], 'introduct': ['introduction'], 'bootstrap': ['Bootstrap'], 'instructor': ['instructor'], 'subject': ['subject'], 'manner': ['manner']}"
371,Awesome Course y Must for all beginners!!!!,"{'cours y': ['Course y'], 'beginn': ['beginners']}"
372,watching the videos with speed 1.5 is optimal,"{'video': ['videos'], 'speed': ['speed']}"
373,Great information and structure to this course. Easy to follow along and understand the concepts. I would not be able to do the same thing just by surfing the net. ,"{'inform': ['information'], 'structur': ['structure'], 'cours': ['course'], 'easi': ['Easy'], 'concept': ['concepts'], 'thing': ['thing']}"
374,It is easy to start coding using the Bootstrap. This course provides most useful components of Bootstrap library and uses a real project to apply css and js libraries.,"{'bootstrap': ['Bootstrap'], 'cours': ['course'], 'compon': ['components'], 'bootstrap librari': ['Bootstrap library'], 'project': ['project'], 'js': ['js'], 'css librari': ['css libraries']}"
375,"A large portion of the course is just copy and pasting code that is provided to you. While the code that is pasted is explained, and a lot of content is covered as a result of not having to write it, I feel my overall retention is much lower than in other courses.","{'portion': ['portion'], 'cours': ['course', 'courses'], 'copi': ['copy'], 'past code': ['pasting code'], 'code': ['code'], 'lot': ['lot'], 'content': ['content'], 'result': ['result'], 'retent': ['retention']}"
376,Overall a good course,{'cours': ['course']}
377,Good,{}
378,The course is good. Gives a brief overview of Javascript. ,"{'cours': ['course'], 'overview': ['overview'], 'javascript': ['Javascript']}"
379,"The course is good. I already use Bootstrap and still finding useful information here. But the sound is too silent. Also teacher speaks too slow, it makes listening even more difficult.","{'cours': ['course'], 'bootstrap': ['Bootstrap'], 'inform': ['information'], 'sound': ['sound'], 'teacher': ['teacher']}"
380,Joggesh is a great instructor. He is very thorough in his lectures and his presentations.,"{'joggesh': ['Joggesh'], 'instructor': ['instructor'], 'present': ['presentations']}"
381,Thanks for this course it is very useful.,"{'thank': ['Thanks'], 'cours': ['course']}"
382,As Interesting as funny &amp; useful,{}
383,Its been an interesting course,{'cours': ['course']}
384,Great Course!!,{'cours': ['Course']}
385,Nice materials and trainers. Very useful,"{'materi': ['materials'], 'trainer': ['trainers']}"
386,"Enjoyed course. Wish the review questions didn't include 'ands ' both had to be right for a 'Yes' and pts With many ways to solve problems, these 2-part questions didn't always fit. Sometimes a peer had one exactly and then did the other part a different way that worked just fine. They make it harder to grade people. In most cases, if it worked I said it was good-to-go.","{'cours': ['course'], 'review question': ['review questions'], 'and': ['ands'], 'way': ['ways', 'way'], 'problem': ['problems'], 'question': ['questions'], 'part': ['part'], 'grade peopl': ['grade people'], 'case': ['cases']}"
387,Great,{'great': ['Great']}
388,This course was very informative and assignments were very good.trainer was clear and good.,"{'cours': ['course'], 'assign': ['assignments'], 'good.train': ['good.trainer']}"
389,strongly recommend!,{}
390,"A informative class with a great instructor. Teaching is mostly through videos but their are exercises each day as well, which I appreciate I'm a hands on kind of learner The assignments at the end of the week are challenging in that they usually ask you to learn something from a 3rd part website or take what you know and combine it in ways he hasn't shown you. While that might be difficult for some I find it refreshing. By the end I feel that I know the breadth of bootstrap and have decent skills to implement basic websites with it.","{'class': ['class'], 'instructor': ['instructor'], 'teach': ['Teaching'], 'video': ['videos'], 'exercis': ['exercises'], 'hand': ['hands'], 'kind': ['kind'], 'learner': ['learner'], 'assign': ['assignments'], 'end': ['end'], 'week': ['week'], 'someth': ['something'], 'part websit': ['part website'], 'way': ['ways'], 'breadth': ['breadth'], 'bootstrap': ['bootstrap'], 'skill': ['skills'], 'websit': ['websites']}"
391,good.,{}
392,"I'm enjoying this course. Material and themes covered by professor are very useful to anybody involved in web development.Maybe, I will try to improve the way we review peer's work.","{'cours': ['course'], 'materi': ['Material'], 'theme': ['themes'], 'professor': ['professor'], 'anybodi': ['anybody'], 'way': ['way'], 'work': ['work']}"
393,Very well planned course.,{'cours': ['course']}
394,Thank you for the excellent training.,{'train': ['training']}
395,I learned bootstrap from this course for the first time and now i'm a full time web developer and i'm still using the course videos to get my hand on some components of bootstraps.,"{'bootstrap': ['bootstrap', 'bootstraps'], 'cours': ['course'], 'time': ['time'], 'web develop': ['web developer'], 'video': ['videos'], 'hand': ['hand'], 'compon': ['components']}"
396,love this lesson!i can understand everything and i learned so many useful things!,"{'love': ['love'], 'lesson!i': ['lesson!i'], 'everyth': ['everything'], 'thing': ['things']}"
397,Excellent contents!!!!!!!!!!!!!!!!!!!!,{'content': ['contents']}
398,"A very good course, working on one large website project. The lecturer talks a little slowly, but makes things very clear. Some of the review criteria for the assignments are wrong for example div-xs-12 should have been col-sm-12 , which makes fair grading difficult at times.","{'cours': ['course'], 'websit project': ['website project'], 'lectur': ['lecturer'], 'thing': ['things'], 'review criteria': ['review criteria'], 'assign': ['assignments'], 'exampl div-xs-12': ['example div-xs-12'], 'time': ['times']}"
399,Excellent tutorials,{'tutori': ['tutorials']}
400,"Well, I've learnt a lot of things, thank you so much!!!","{'lot': ['lot'], 'thing': ['things']}"
401,Very good. ,{}
402,good course,{'cours': ['course']}
403,"great course, great instructor ","{'cours': ['course'], 'instructor': ['instructor']}"
404,great experience,{'experi': ['experience']}
405,"Great Bootstrap course, sadly it's mandatory to pay to get a feedback with the projects","{'bootstrap cours': ['Bootstrap course'], 'feedback': ['feedback'], 'project': ['projects']}"
406,"-I like the teacher a lot. He speaks understandable, at the right speed and he explains well in my opinion.-The slides contain just the right information. I like the practical approach especially.-Assigment was a bit easy, but still covered the essentials.","{'teacher': ['teacher'], 'lot': ['lot'], 'speed': ['speed'], 'opinion.-th slide': ['opinion.-The slides'], 'inform': ['information'], 'approach especially.-assig': ['approach especially.-Assigment'], 'bit': ['bit'], 'essenti': ['essentials']}"
407,"This is a well-organized course, easy to understand. The knowledge is very practical and useful to front-end web development.","{'cours': ['course'], 'knowledg': ['knowledge'], 'web develop': ['web development']}"
408,"i think the assignment of this course was very good and i think any one that did the assignment by himself ,have learned some good web dev skills ","{'assign': ['assignment'], 'cours': ['course'], 'web dev skill': ['web dev skills']}"
409,Best course,{'cours': ['course']}
410,very nice course to enable me follow up the latest web development technology applied in industry. ,"{'cours': ['course'], 'web develop technolog': ['web development technology'], 'industri': ['industry']}"
411,Well defined and covered topics.,{'topic': ['topics']}
412,Very good video lectures,{'video': ['video']}
413,It's excellent especially the pop ups during video ,"{'pop up': ['pop ups'], 'video': ['video']}"
414,Great Course!,{'cours': ['Course']}
415,Would have like it more if JQUERY section was covered in more depth covering more examples and features.,"{'jqueri section': ['JQUERY section'], 'depth': ['depth'], 'exampl': ['examples'], 'featur': ['features']}"
416,good intro to bootstrap,{'intro': ['intro']}
417,Good job,{'job': ['job']}
418,"Good course, but a little expensive to participate. it's terrible that i cannot submit the assignment.","{'cours': ['course'], 'assign': ['assignment']}"
419,"First, the assignments always had poor instructions. It wasn't until grading time you would find out what the criteria are. After your assignment is submitted Secondly, there was no documentation help for the fact the Windows needs a webserver to run content in this section. Many versions of Windows can't do this Discovered resolved over many hours, when course content would not work.The actual course content was sparse not much to it other than Bootstrap bootstrap bootstrap. After how good the first course was how much ground it covered, this course was frustrating, poorly documented, and a disappointment.","{'assign': ['assignments', 'assignment'], 'instruct': ['instructions'], 'time': ['time'], 'criteria': ['criteria'], 'document help': ['documentation help'], 'fact': ['fact'], 'window': ['Windows'], 'webserv': ['webserver'], 'content': ['content'], 'section': ['section'], 'version': ['versions'], 'hour': ['hours'], 'cours content': ['course content'], 'bootstrap bootstrap bootstrap': ['Bootstrap bootstrap bootstrap'], 'cours': ['course'], 'ground': ['ground']}"
420,This course content is very good! but i got stuck sometimes because some program installation is very annoying ex... bower... ,"{'cours content': ['course content'], 'program instal': ['program installation'], 'ex bower': ['ex bower']}"
421,Good course,{'cours': ['course']}
422,The teacher is very good! He explains very well and the material is very carefully prepared. Great Course!,"{'teacher': ['teacher'], 'materi': ['material'], 'cours': ['Course']}"
423,Really nice content. Great teacher,"{'content': ['content'], 'teacher': ['teacher']}"
424,"Difficult to understand, not a good explainer.",{'explain': ['explainer']}
425,Great introduction to Bootstrap and responsive design.,"{'introduct': ['introduction'], 'bootstrap': ['Bootstrap'], 'design': ['design']}"
426,"The lecture is well organized, slides are very clear and easy to follow. After each class, there is a clear instruction on exercises available both in PDF format and video format, which is very helpful for beginner like me. ","{'lectur': ['lecture'], 'slide': ['slides'], 'class': ['class'], 'instruct': ['instruction'], 'exercis': ['exercises'], 'pdf format': ['PDF format'], 'video format': ['video format'], 'beginn': ['beginner']}"
427,"That was a great introduction to Bootstrap 3. And a big plus for introducing bower and npm. However, it is still recommended to code a serious webpage yourself after finishing this course to solidify the elusive knowledge.","{'introduct': ['introduction'], 'bootstrap': ['Bootstrap'], 'bower': ['bower'], 'npm': ['npm'], 'webpag': ['webpage'], 'cours': ['course'], 'knowledg': ['knowledge']}"
428,Very helpful course to get hands on using Bootstrap framework and in order to learn the responsive approach of modern web development. This course provides a good insight on front-end development. I also discovered a very nice editor called Brackets recommended in the lessons and used it to test the examples on my computer. Brackets has a great feature for live preview in the Chrome browser.The material has a very good structure and detail level. I want to thank to Jogesh Muppala for teaching this course. ,"{'cours': ['course'], 'hand': ['hands'], 'bootstrap framework': ['Bootstrap framework'], 'order': ['order'], 'approach': ['approach'], 'web develop': ['web development'], 'insight': ['insight'], 'develop': ['development'], 'editor': ['editor'], 'bracket': ['Brackets'], 'lesson': ['lessons'], 'exampl': ['examples'], 'comput': ['computer'], 'featur': ['feature'], 'preview': ['preview'], 'chrome browser.th materi': ['Chrome browser.The material'], 'structur': ['structure'], 'detail level': ['detail level'], 'jogesh muppala': ['Jogesh Muppala']}"
429,Very nicely created course. Enjoying it ,{'cours': ['course']}
430,Good course!,{'cours': ['course']}
431,clear and comprehensive,{}
432,thank you,{}
433,Very good course. Thank you HKUST!,"{'cours': ['course'], 'hkust': ['HKUST']}"
434,Excellent course which give a detail concept of web Programming.,"{'cours': ['course'], 'detail concept': ['detail concept'], 'web program': ['web Programming']}"
435,Excellent course,{'cours': ['course']}
436,A very good course. If you want to learn about Front-End Web UI Frameworks and Tools then this is the best source for you. The instructor is so awesome and his teaching methods are very comprehensive.,"{'cours': ['course'], 'web ui framework': ['Web UI Frameworks'], 'tool': ['Tools'], 'sourc': ['source'], 'instructor': ['instructor'], 'teach method': ['teaching methods']}"
437,Fantastic!,{}
438,"Dr. Jogesh Muppala is a great teacher, I've never missed the way throught the course so far. Also he sometimes makes funny jokes.","{'dr. jogesh muppala': ['Dr. Jogesh Muppala'], 'teacher': ['teacher'], 'way': ['way'], 'cours': ['course'], 'joke': ['jokes']}"
439, the course was awesome ,{'cours': ['course']}
440,Awful teacher,{'teacher': ['teacher']}
441,This course was a good introduction at Bootstrap and front end development. It was a pleasure to listen to the lecturer.,"{'cours': ['course'], 'introduct': ['introduction'], 'bootstrap': ['Bootstrap'], 'end develop': ['end development'], 'pleasur': ['pleasure'], 'lectur': ['lecturer']}"
442,Material as well as trainer is excellent. Perfect course for beginners.,"{'materi': ['Material'], 'trainer': ['trainer'], 'perfect cours': ['Perfect course'], 'beginn': ['beginners']}"
443,very practical,{}
444,Very good course. It explores most of the Bootstrap components. It gives you more that enough information to start building a nice responsive website. Many thanks to the professor and his colleagues!,"{'cours': ['course'], 'bootstrap compon': ['Bootstrap components'], 'inform': ['information'], 'websit': ['website'], 'thank': ['thanks'], 'professor': ['professor'], 'colleagu': ['colleagues']}"
445,Really helps you to under the front-end web development,{'web develop': ['web development']}
446,"jogesh mupalla should be more descriptive about his explanation, he should explain if not all then most of the components of the bootstrap coding , which he sometimes skips or misses, otherwise the course is good","{'mupalla': ['mupalla'], 'explan': ['explanation'], 'compon': ['components'], 'bootstrap code': ['bootstrap coding'], 'cours': ['course']}"
447,"So many powerpoint slides.. It's very boring course. The tutor just read slides without deep explanations, wikipedia much more interesting. It's just observing course, theoretical 95%.","{'powerpoint slide': ['powerpoint slides'], 'cours': ['course'], 'tutor': ['tutor'], 'slide': ['slides'], 'explan': ['explanations'], 'wikipedia': ['wikipedia'], '%': ['%']}"
448, Great ,{'great': ['Great']}
449,"This course is excellent. I like the learn by doing method adopted and during the course you built a good website. The last part dedicated to node.js, bower and npm is very helpful to understand how to use these web tools.","{'cours': ['course'], 'method': ['method'], 'websit': ['website'], 'part': ['part'], 'node.j': ['node.js'], 'bower': ['bower'], 'npm': ['npm'], 'web tool': ['web tools']}"
450,Really happy to getting know how bootstrap works. I have heard a lot about it but till this Course it was only magic for me.,"{'bootstrap': ['bootstrap'], 'lot': ['lot'], 'cours': ['Course']}"
451,"Good content, and covered a lot in a short span of time","{'content': ['content'], 'lot': ['lot'], 'span': ['span'], 'time': ['time']}"
452,"The course is very nice and informative. However, in comparison to the first course, where everything was explained to you in smallest detail, here you have to think much more on your own. ","{'cours': ['course'], 'everyth': ['everything'], 'detail': ['detail']}"
453,Excellent introduction!,{'introduct': ['introduction']}
454,Very good. Thank you,{}
455,"Excellent course, get you working with Bootstrap very quickly and efficiently. ","{'cours': ['course'], 'bootstrap': ['Bootstrap']}"
456,good,{}
457,I really grateful to the Coursera as well as The Hong-Kong University of Science and Technology for providing such an opportunity to learn great technologies.I am also thankful to Professor Jogesh Muppala for guiding us throughout the course. ,"{'coursera': ['Coursera'], 'hong-kong univers': ['Hong-Kong University'], 'technolog': ['Technology'], 'opportun': ['opportunity'], 'technologies.i': ['technologies.I'], 'professor jogesh muppala': ['Professor Jogesh Muppala'], 'cours': ['course']}"
458,Excellent!!!,{'!!': ['!!']}
459,"+++ PROs First ++++ Pretty in-depth discussion of bootstrap+ You may watch the videos at 1.75x or 2x speed; you would enjoy the course a lot more+ You learn a lot towards the end of the course+ Homeworks were pretty good--- CONs ----- The bootstrap lessons are pretty much copy pasting code-- Week 4 Web Tools could be a little bit longer with even more examples about grunt, and Yo we didn't see any example use cases on those topics ","{'+ pros first': ['+ PROs First'], 'discuss': ['discussion'], 'bootstrap': ['bootstrap'], 'video': ['videos'], 'x': ['x'], 'speed': ['speed'], 'cours': ['course'], 'lot': ['lot'], 'end': ['end'], 'homework': ['Homeworks'], 'bootstrap lesson': ['bootstrap lessons'], 'copi past code': ['copy pasting code'], 'week web tool': ['Week Web Tools'], 'bit': ['bit'], 'exampl': ['examples'], 'grunt': ['grunt'], 'yo': ['Yo'], 'exampl use case': ['example use cases'], 'topic': ['topics']}"
460,Good lecture and assignment. Let me learn a lot of things.,"{'lectur': ['lecture'], 'assign': ['assignment'], 'lot': ['lot'], 'thing': ['things']}"
461,"At times the homework requirements are not well-detailed, comparing to the grading instructions.","{'time': ['times'], 'homework requir': ['homework requirements'], 'grade instruct': ['grading instructions']}"
462,like this course,{'cours': ['course']}
463,the teacher is excellent,{'teacher': ['teacher']}
464,Great course,{'cours': ['course']}
465,tough but useful,{}
466,Great course,{'cours': ['course']}
467,I love the course and thanks Coursera to give me the chance to attend the course for free.,"{'cours': ['course'], 'thank coursera': ['thanks Coursera']}"
468,Excelente thank you,{'excelent': ['Excelente']}
469,Great course! Easy to understand for a beginner and the exercises assignments gives you hands-on experience. Highly recommended!,"{'cours': ['course'], 'easi': ['Easy'], 'beginn': ['beginner'], 'exercis assign': ['exercises assignments'], 'experi': ['experience']}"
470,Nice course with good explanation.,"{'cours': ['course'], 'explan': ['explanation']}"
471,Course content is good and it is well structured. Instructor is also quite knowledge and explains the concepts well.Definitely recommended.,"{'cours content': ['Course content'], 'instructor': ['Instructor'], 'knowledg': ['knowledge'], 'concept': ['concepts']}"
472,great course,{'cours': ['course']}
473,I was expecting the assignments to be harder. But overall a really good introduction to Bootstrap. ,"{'assign': ['assignments'], 'introduct': ['introduction'], 'bootstrap': ['Bootstrap']}"
