,comment,target
0,loved it - fascinating subject and more detail than you could possibly want from the course instructors. Friendly community in the forum too.,"{'detail': ['detail'], 'cours instructor': ['course instructors'], 'communiti': ['community'], 'forum': ['forum']}"
1,"By far the laziest course set up in the track. It's an interesting topic, but without independent study I would have learned almost nothing due to the lack of any practicals in this Practical Machine Learning. A really disappointing course that fails to be worth more than just a couple hours of youtube.","{'cours': ['course'], 'track': ['track'], 'topic': ['topic'], 'studi': ['study'], 'noth': ['nothing'], 'lack': ['lack'], 'practic': ['practicals'], 'practic machin learn': ['Practical Machine Learning'], 'hour': ['hours']}"
2,Some of the content are not designed in a way easy to digest especially for a novice people doesn't have a lot of background like me. I have to use google and read out of the lecture excessively to understand some of the points that were jumped or not mentioned in the lecture. Maybe they are self-evident to people in the domain of machine learning but they were hard for me. I wish the lecture could have explained them in more detail in a plainer way. ,"{'content': ['content'], 'way': ['way'], 'novic peopl': ['novice people'], 'lot': ['lot'], 'background': ['background'], 'googl': ['google'], 'lectur': ['lecture'], 'point': ['points'], 'peopl': ['people'], 'machin learn': ['machine learning'], 'detail': ['detail']}"
3,Fantastic Class!,{'class': ['Class']}
4,I enjoyed detailed information and was very straight forward to understand.,{'inform': ['information']}
5,Great Course!,{'cours': ['Course']}
6,Very fine course in machine learning where the focus is more on the use of ML rather on the theory behind it i.e. the course title fits its contents.,"{'cours': ['course'], 'machin learn': ['machine learning'], 'focus': ['focus'], 'use': ['use'], 'ml': ['ML'], 'theori': ['theory'], 'cours titl': ['course title'], 'content': ['contents']}"
7,"This course really demystified machine learning, and provided practical steps and guidance on how to create predictive models. While I do wish there were more resources on how to tune models and investigate specific model parameters, I understand that there just wasn't enough time. I couldn't imagine a better course for a solid foundation in this skill.","{'cours': ['course'], 'machin learn': ['machine learning'], 'step': ['steps'], 'guidanc': ['guidance'], 'model': ['models'], 'resourc': ['resources'], 'model paramet': ['model parameters'], 'time': ['time'], 'foundat': ['foundation'], 'skill': ['skill']}"
8,Good,{}
9,Good in introducing caret package and getting some experience in running algorithms. Was expecting more in-depth discussion about the methods though.,"{'caret packag': ['caret package'], 'experi': ['experience'], 'algorithm': ['algorithms'], 'discuss': ['discussion'], 'method': ['methods']}"
10,Interesting the final assignment. ,{'assign': ['assignment']}
11,"I learned so much in such a short period of time. Challenging, very hands on, great theoretical foundations! ","{'period': ['period'], 'time': ['time'], 'hand': ['hands'], 'foundat': ['foundations']}"
12,This was definitely a challenging course. I learned a lot about building and testing prediction algorithms. The course also helped me overcome the feeling of intimidation by providing excellent examples and a hands-on final assignment.,"{'cours': ['course'], 'lot': ['lot'], 'build': ['building'], 'test predict algorithm': ['testing prediction algorithms'], 'feel': ['feeling'], 'intimid': ['intimidation'], 'exampl': ['examples'], 'assign': ['assignment']}"
13,Great as an introduction for someone with no practical experience. Lectures are too theoretical and lack some examples to translates the theory into practice,"{'great': ['Great'], 'introduct': ['introduction'], 'someon': ['someone'], 'experi': ['experience'], 'lectur': ['Lectures'], 'exampl': ['examples'], 'theori': ['theory'], 'practic': ['practice']}"
14,Good,{}
15,I didn't enjoy the supporting materials and the quizzes weren't very interesting. The final project was fine.The subject is super interesting.,"{'materi': ['materials'], 'quizz': ['quizzes'], 'project': ['project'], 'subject': ['subject']}"
16,Very useful course. Great tutors. ,"{'cours': ['course'], 'tutor': ['tutors']}"
17,good course,{'cours': ['course']}
18,Best course of the programme. Simple and explained well.,"{'cours': ['course'], 'programm': ['programme']}"
19,"This is such a cornerstone topic to the Data Science Specialization that I think it deserves a better designed and more polished curriculum. The subject is so extensive that it might be worthy to split the contents in two courses. Finally, I would like to suggest the authors of the course modeling the curriculum following the amazing treatment of the subject found in Introduction to Statistical Learning by Hastie, Tibshiriani et. al. ","{'cornerston topic': ['cornerstone topic'], 'data scienc special': ['Data Science Specialization'], 'curriculum': ['curriculum'], 'subject': ['subject'], 'content': ['contents'], 'cours': ['course', 'courses'], 'author': ['authors'], 'model': ['modeling'], 'treatment': ['treatment'], 'introduct': ['Introduction'], 'learn': ['Learning'], 'hasti': ['Hastie']}"
20,Really hands-on compact introduction!,{'introduct': ['introduction']}
21,Jeff Leek is a great professor The delivery of the course material is very clear and covers a lot of predictive methods by using mainly R's caret package. Recommended for sure. ,"{'jeff leek': ['Jeff Leek'], 'professor': ['professor'], 'deliveri': ['delivery'], 'cours materi': ['course material'], 'lot': ['lot'], 'method': ['methods'], 'r': ['R'], 'caret packag': ['caret package']}"
22,"This course was a big let-down compared to other courses in the specialization. It doesn't seem like a lot of effort went into course planning and creation. Much of the content is unclear and there is little depth. course textbook, and some swirl exercises would have helped.","{'cours': ['course', 'courses'], 'let-down': ['let-down'], 'special': ['specialization'], 'lot': ['lot'], 'effort': ['effort'], 'content': ['content'], 'depth': ['depth'], 'cours textbook': ['course textbook'], 'swirl exercis': ['swirl exercises']}"
23,Very good summary of strengths weaknesses of various machine learning algorithms. This lecturer's style and production quality is much higher than in the previous two courses in the specialization series.,"{'summari': ['summary'], 'strength weak': ['strengths weaknesses'], 'machin': ['machine'], 'algorithm': ['algorithms'], 'lectur': ['lecturer'], 'style': ['style'], 'product qualiti': ['production quality'], 'cours': ['courses'], 'special seri': ['specialization series']}"
24,"Yet again an excellent course by Jeff, Roger and Brian. Thank you very much for a well layout course and some good excersizes.","{'cours': ['course'], 'jeff': ['Jeff'], 'roger': ['Roger'], 'excers': ['excersizes']}"
25,"Good course on the whole, learned a lot and enjoyed it, but it would need to be updated and corrected certain bits of code don't work as they did when the course was produced, which can be pretty confusing Would be nice also to add some more content at the end of the course the lecture about unsupervised prediction felt rushed, and a proper conclusion opening up to the rest of the field would be useful. Anyway thanks again for this wonderful learning opportunity, keep it up ! Cheers","{'cours': ['course'], 'whole': ['whole'], 'lot': ['lot'], 'bit': ['bits'], 'code': ['code'], 'content': ['content'], 'end': ['end'], 'lectur': ['lecture'], 'predict': ['prediction'], 'conclus': ['conclusion'], 'rest': ['rest'], 'field': ['field'], 'thank': ['thanks'], 'learn opportun': ['learning opportunity']}"
26,This course is a good introduction to machine learning algorithms with R,"{'cours': ['course'], 'introduct': ['introduction'], 'machin learn algorithm': ['machine learning algorithms'], 'r': ['R']}"
27,"very good, but if it has swirl practice like th other courses it would be perfect.","{'swirl practic': ['swirl practice'], 'cours': ['courses']}"
28,"So why four stars vs five stars, of all the Data Science Certification courses that I have taken i some of the examples and quiz challenges don't work as they should, ii Machine Learning is rapidly changing area - should be updated to reflect this and perhaps a high level taste of Deep Learning, iii posting the Final Project is overly complicated relative to methods of the other courses - this should be cleaned up - still not clear how point to a github repo link and also have a rendered html page working from that same link - requires two links to present materials and must use default names like index vs. a project name.","{'star': ['stars'], 'scienc certif cours': ['Science Certification courses'], 'exampl': ['examples'], 'quiz challeng': ['quiz challenges'], 'machin learn': ['Machine Learning'], 'area': ['area'], 'level tast': ['level taste'], 'deep learn': ['Deep Learning'], 'final project': ['Final Project'], 'method': ['methods'], 'cours': ['courses'], 'point': ['point'], 'github repo link': ['github repo link'], 'link': ['links', 'link'], 'materi': ['materials'], 'default name': ['default names'], 'project name': ['project name']}"
29,"Very shallow content - broad, but not deep. Not many assignments instead of the last one. We hear what we heard before. For the same price, Analytics Edge at EdX is far better choice for practical machine learning.","{'content': ['content'], 'assign': ['assignments'], 'price': ['price'], 'analyt edg': ['Analytics Edge'], 'choic': ['choice'], 'machin learn': ['machine learning']}"
30,excellent!,{}
31,Very useful course to develop level knowledge in machine learning. ,"{'cours': ['course'], 'level knowledg': ['level knowledge'], 'machin learn': ['machine learning']}"
32,Very good course. The content can be enriched with some more technical details behind the various techniques. There needs to be 1 more course on Practical Machine Learning in the specialization as 1 course is far too less for such a vast topic.,"{'cours': ['course'], 'content': ['content'], 'detail': ['details'], 'techniqu': ['techniques'], 'practic machin learn': ['Practical Machine Learning'], 'special': ['specialization'], 'topic': ['topic']}"
33,"Nice, clear and concise.",{}
34,Instructor rushes the course and does not explain much in the same level of details as respective quiz requires,"{'instructor': ['Instructor'], 'cours': ['course'], 'level': ['level'], 'detail': ['details'], 'quiz': ['quiz']}"
35,"Issues of every stage of the construction of learning machine model, as well as issues with several different machine learning methods are well and in fine yet very understandable detail explained.","{'issu': ['Issues', 'issues'], 'stage': ['stage'], 'construct': ['construction'], 'machin model': ['machine model'], 'machin': ['machine'], 'method': ['methods'], 'detail': ['detail']}"
36,"While the overview of the content seemed very reasonable both in scope and pacing, the lack of swirl exercises meant that the final project for the course was a bit jostling. Overall, I think this course still needs some development in the way of exercises to familiarize the student with the practical exercises associated with machine learning.","{'overview': ['overview'], 'content': ['content'], 'scope': ['scope'], 'pace': ['pacing'], 'lack': ['lack'], 'swirl exercis': ['swirl exercises'], 'project': ['project'], 'cours': ['course'], 'bit': ['bit'], 'develop': ['development'], 'way': ['way'], 'exercis': ['exercises'], 'student': ['student'], 'machin learn': ['machine learning']}"
37,"mentorship was great, but the video lectures were almost useless.","{'mentorship': ['mentorship'], 'video': ['video']}"
38,Great course! The hands-on approach make it very useful for one to start doing some very interesting analysis in real life! Thanks a lot! You guys could only make some efforts in updating some classes and packages used in quizzes. But the rest was great!,"{'cours': ['course'], 'approach': ['approach'], 'analysi': ['analysis'], 'life': ['life'], 'thank': ['Thanks'], 'lot': ['lot'], 'guy': ['guys'], 'effort': ['efforts'], 'class': ['classes'], 'packag': ['packages'], 'quizz': ['quizzes'], 'rest': ['rest']}"
39,I like initial courses like Exploratory Data Analysis but later on it got harder to follow the lectures. A lot of topics were just rushed through and little effort was made to make them engaging or interesting. ,"{'cours': ['courses'], 'exploratori data analysi': ['Exploratory Data Analysis'], 'lot': ['lot'], 'topic': ['topics'], 'effort': ['effort']}"
40,"Really enlightening! It has short videos that fully explicate and explain the concepts and also give you code you can use! The code actually works! I would prefer that the instructor get a proper microphone so his voice sounds not so harsh, but this can be forgiven, because the content really is awesome!You can also download all the lectures and there are transcripts, too , which is great for later reference. Try it - you will like it!","{'video': ['videos'], 'concept': ['concepts'], 'code': ['code'], 'instructor': ['instructor'], 'microphon': ['microphone'], 'voic': ['voice'], 'content': ['content'], 'awesome!you': ['awesome!You'], 'refer': ['reference']}"
41,"In my opinion, the best course of the entire Data Science Specialization","{'opinion': ['opinion'], 'cours': ['course'], 'data scienc special': ['Data Science Specialization']}"
42,Great course,{'cours': ['course']}
43,The videos are really tutorials on R functions for machine learning and data wrangling. A good substitute for Machine Learning by Andrew Ng in terms of managing data sets and exploratory analysis.,"{'video': ['videos'], 'tutori': ['tutorials'], 'r function': ['R functions'], 'machin learn': ['Machine Learning', 'machine learning'], 'data wrangl': ['data wrangling'], 'substitut': ['substitute'], 'andrew ng': ['Andrew Ng'], 'term': ['terms'], 'data set': ['data sets'], 'analysi': ['analysis']}"
44,PML is a deep subject and this course is an excellent foundation for further studies. Prof Leek has taught brilliantly on the basic concepts of PML given the short time of 4 weeks. You need college level statistics to fully appreciate the theories of the PML's lectures. ,"{'pml': ['PML'], 'subject': ['subject'], 'cours': ['course'], 'foundat': ['foundation'], 'studi': ['studies'], 'prof leek': ['Prof Leek'], 'concept': ['concepts'], 'time': ['time'], 'week': ['weeks'], 'colleg level statist': ['college level statistics'], 'theori': ['theories']}"
45,Nice,{}
46,"One of the best courses in the Data Science Specialization,","{'cours': ['courses'], 'data scienc special': ['Data Science Specialization']}"
47,Superfluous but the existence of the package caret covers the gap of other libraries like skilearn of python,"{'packag caret': ['package caret'], 'gap': ['gap'], 'librari': ['libraries'], 'skilearn': ['skilearn'], 'python': ['python']}"
48,"By using the caret package, this course took a very pragmatic approach towards machine learning. It demonstrated how to perform all the essential tasks in making the machine algorithm learn from data. In my case, this course required a dedicated time commitment for successful completion. In addition to course lectures, i used the 'Machine Learning with R' book to fill my knowledge gaps. Overall i feels that this course helped me in my journey of gaining a better understanding of this subject.","{'caret packag': ['caret package'], 'cours': ['course'], 'approach': ['approach'], 'machin learn': ['Machine Learning', 'machine learning'], 'task': ['tasks'], 'machin algorithm': ['machine algorithm'], 'data': ['data'], 'case': ['case'], 'time commit': ['time commitment'], 'complet': ['completion'], 'addit': ['addition'], 'r': ['R'], 'book': ['book'], 'knowledg gap': ['knowledge gaps'], 'journey': ['journey'], 'understand': ['understanding'], 'subject': ['subject']}"
49,First 3 weeks are manageable and the final project is great! I had a lot of fun ,"{'week': ['weeks'], 'project': ['project'], 'lot': ['lot'], 'fun': ['fun']}"
50,very clear explanation,{'explan': ['explanation']}
51,"This course is rather bad, not well rehearsed and hastily delivered. Especially in comparison with other, in-depth course of this Specialization. The course is more of a 'caret' package review then actual Machine Learning. I learned how to use the ","{'cours': ['course'], 'special': ['Specialization'], 'caret packag review': ['caret package review'], 'machin learn': ['Machine Learning']}"
52,Top 3 course of this specialization.,"{'cours': ['course'], 'special': ['specialization']}"
53,not what I expected for a machine learning course,"{'machin': ['machine'], 'cours': ['course']}"
54,"excellent course. Be prepared to learn a lot if you work hard and don't give up if you think it is hard, just continue thinking, and interact with other students and tutors + Google and Stackoverflow!","{'cours': ['course'], 'lot': ['lot'], 'student': ['students'], 'tutor': ['tutors'], 'googl': ['Google']}"
55,Very good overview and straightforward explanations of the different methodologies of ML. Nice tips on how to do ML with R.,"{'overview': ['overview'], 'explan': ['explanations'], 'methodolog': ['methodologies'], 'ml': ['ML'], 'tip': ['tips'], 'r.': ['R.']}"
56,It was like opening up a door to a whole new world. I have discovered new tools that I will thoroughly enjoy to use for the exploration of data and for predictions. Thanks Team Coursera !,"{'door': ['door'], 'world': ['world'], 'tool': ['tools'], 'explor': ['exploration'], 'data': ['data'], 'predict': ['predictions'], 'thank team coursera': ['Thanks Team Coursera']}"
57,"Excellent course, very practical !I am very curious about the maths so I will add some specialized certifications",{'cours': ['course']}
58,briefly summarised the machine learning algorithms. Good place to start!,"{'machin': ['machine'], 'algorithm': ['algorithms'], 'place': ['place']}"
59,"Enlightening! Bring together all previous courses, feel now i am ready to try solving some real life Data Science problems. Great course. Thank you JHU team","{'cours': ['course', 'courses'], 'data scienc problem': ['Data Science problems'], 'jhu team': ['JHU team']}"
60,The best,{}
61,Materials in class are not suficient to understand the subject. There is missing swirl excercises and other hands on practical work. In Data Science specialization this one is the one with most space for improvement. Keep the good work. BR,"{'materi': ['Materials'], 'class': ['class'], 'subject': ['subject'], 'swirl excercis': ['swirl excercises'], 'hand': ['hands'], 'work': ['work'], 'data scienc special': ['Data Science specialization'], 'space': ['space'], 'improv': ['improvement']}"
62,Too different for beginners but not deep enough for ones already know R.,"{'beginn': ['beginners'], 'one': ['ones'], 'r.': ['R.']}"
63,Excellent course. I feel like i know so much already even though we scratched the tip of the iceberg. Will definitely enroll in more advanced courses. ,"{'cours': ['course', 'courses'], 'tip': ['tip']}"
64,The quiz should be constructed in a way that depends less on the version of the libraries used. The rest of course was excellent.,"{'quiz': ['quiz'], 'way': ['way'], 'version': ['version'], 'librari': ['libraries'], 'rest': ['rest'], 'cours': ['course']}"
65,"Awesome course. Jeff Leek does a truly amazing job at explaining very complicated concepts thoroughly and quickly. I'm surprised we went through as much material as we did. Out of the 9, this is one my favorites.","{'cours': ['course'], 'jeff leek': ['Jeff Leek'], 'job': ['job'], 'concept': ['concepts'], 'materi': ['material'], 'favorit': ['favorites']}"
66,"As the title states, very practical way to show you how this is done in R. Most of them are lines of codes and some explanation. There are tons of details behind that and remains un-explained. As other courses in the specialization, students need to do a lot of self-study to further understand machine learning. But at least, learned a lot. ","{'titl state': ['title states'], 'way': ['way'], 'r.': ['R.'], 'line': ['lines'], 'code': ['codes'], 'explan': ['explanation'], 'ton': ['tons'], 'detail': ['details'], 'cours': ['courses'], 'special': ['specialization'], 'student': ['students'], 'lot': ['lot'], 'machin learn': ['machine learning']}"
67,My name is Jose Antonio. I am looking for a new Data Scientist career https www.linkedin.com in joseantonio11 I did this course to get new knowledge about Data Science and better understand the technology and your practical applications. The course was excellent and the classes well taught by the Teachers.Congratulations to Coursera team and Teachers.,"{'name': ['name'], 'data scientist career': ['Data Scientist career'], 'cours': ['course'], 'knowledg': ['knowledge'], 'data scienc': ['Data Science'], 'technolog': ['technology'], 'applic': ['applications'], 'class': ['classes'], 'teachers.congratul': ['Teachers.Congratulations'], 'coursera team': ['Coursera team'], 'teacher': ['Teachers']}"
68,"The topic is too big, for one course from my point of view.","{'topic': ['topic'], 'cours': ['course'], 'point': ['point'], 'view': ['view']}"
69,"good course, but one who is serious about data science should view this course as a starting point since machine learning is a semester long course so I'd recommend follow up with machine learning course taught from Andrew Ng out of Stanford","{'cours': ['course'], 'data scienc': ['data science'], 'point': ['point'], 'machin learn': ['machine learning'], 'machin learn cours': ['machine learning course'], 'andrew ng': ['Andrew Ng'], 'stanford': ['Stanford']}"
70,"The best course of the specialization along with the statistical inference one - the final assignment is very fun to do, pretty much like a Kaggle competition.","{'cours': ['course'], 'special': ['specialization'], 'infer': ['inference'], 'assign': ['assignment'], 'fun': ['fun'], 'competit': ['competition']}"
71,Beautiful insight into ML,"{'insight': ['insight'], 'ml': ['ML']}"
72,"Great intro to machine learning. Several algorithms with some ideas on sampling and pre-processing techniques are covered. Adding a textbook as done with some of the other data science classes would help, but other resources are referenced.","{'intro': ['intro'], 'machin learn': ['machine learning'], 'algorithm': ['algorithms'], 'idea': ['ideas'], 'sampl': ['sampling'], 'techniqu': ['techniques'], 'textbook': ['textbook'], 'data scienc class': ['data science classes'], 'resourc': ['resources']}"
73,Awesome,{}
74,Great course. Only missing piece is the working information maths behind the models. But as the name suggests it teaches practical approach towards machine learning.,"{'cours': ['course'], 'piec': ['piece'], 'inform math': ['information maths'], 'model': ['models'], 'name': ['name'], 'approach': ['approach'], 'machin learn': ['machine learning']}"
75,"It very well done, good pace, and gives you real and concrete elements and examples to build a fully functional machine learning algorithm! i recommend this course","{'pace': ['pace'], 'element': ['elements'], 'exampl': ['examples'], 'machin': ['machine'], 'algorithm': ['algorithm'], 'cours': ['course']}"
76,"Although again very interesting, I found the lack of additional materials such as practical exercises, swirls and a book reduced the depth of the course knowledge for me. Maybe we have been spoiled by the previous courses - ","{'lack': ['lack'], 'materi': ['materials'], 'exercis': ['exercises'], 'swirl': ['swirls'], 'book': ['book'], 'depth': ['depth'], 'cours knowledg': ['course knowledge'], 'cours': ['courses']}"
77,"Lectures were not very detailed. Quizzes were good and challenging, but too many times the results didn't match the answers even when the random seed was set rightFinal project should have been more challenging with more models to build and compare","{'lectur': ['Lectures'], 'quizz': ['Quizzes'], 'time': ['times'], 'result': ['results'], 'answer': ['answers'], 'seed': ['seed'], 'project': ['project'], 'model': ['models']}"
78,Good content as an introduction to Machine learning!,"{'content': ['content'], 'introduct': ['introduction'], 'machin learn': ['Machine learning']}"
79,"Nice introduction to machine learning in R. It is rather basic level, so it not for people that already know some basics related to regression and classification.","{'introduct': ['introduction'], 'machin learn': ['machine learning'], 'r': ['R']}"
80,Wonderful!,{}
81,"Gosh I hated hated hated this course. Nothing to learn here. You will just be given lots of names with no explanation whatsoever.I often felt really angry at the teacher because of the way he would introduce entire prediction models without explaining anything about them. Also, I really didn't like the fact that the course is centered on caret, a shortcut package to do stuff fast. Before doing things fast I need to know what I am doing! Finally, the quizzes and assignments are completely disconnected from the courses.The worst course I have ever taken on coursera.","{'cours': ['course'], 'noth': ['Nothing'], 'lot': ['lots'], 'name': ['names'], 'explan whatsoever.i': ['explanation whatsoever.I'], 'teacher': ['teacher'], 'way': ['way'], 'predict model': ['prediction models'], 'anyth': ['anything'], 'fact': ['fact'], 'caret': ['caret'], 'shortcut packag': ['shortcut package'], 'stuff': ['stuff'], 'thing': ['things'], 'quizz': ['quizzes'], 'assign': ['assignments'], 'courses.th cours': ['courses.The course'], 'coursera': ['coursera']}"
82,It's a great course but I hope you add a few things. The course about the machine learning algorithm is so basic. Please get deep into the machine learning algorithm. Then it would become the perfect course.,"{'cours': ['course'], 'thing': ['things'], 'machin': ['machine'], 'algorithm': ['algorithm']}"
83,Good enough to open up mind of researcher,"{'mind': ['mind'], 'research': ['researcher']}"
84,"This is a part of the data specialization; from afar, I would not be interested in Machine Learning because of this course. I will seek other methods to learn.","{'part': ['part'], 'data special': ['data specialization'], 'afar': ['afar'], 'machin learn': ['Machine Learning'], 'cours': ['course'], 'method': ['methods']}"
85,"Exercises could be more complete, and some are outdated for latest R, giving slightly different results.","{'exercis': ['Exercises'], 'r': ['R'], 'result': ['results']}"
86,Fair but assignments are not very well explained,"{'fair': ['Fair'], 'assign': ['assignments']}"
87,Nice Course for every New candidate ,"{'cours': ['Course'], 'candid': ['candidate']}"
88,One of my favorites in the series! What I have been waiting for building up the prerequisite knowledge. Enjoy the instructor!,"{'favorit': ['favorites'], 'seri': ['series'], 'prerequisit knowledg': ['prerequisite knowledge'], 'instructor': ['instructor']}"
89,Excellent course for beginner.,"{'cours': ['course'], 'beginn': ['beginner']}"
90,"Was pretty good, but quite short and some assignments did not align as well with the lecture material as they could have.","{'assign': ['assignments'], 'lectur materi': ['lecture material']}"
91,Lectures are too complicated. I understand that material is not easy and one should do a lot of research and reading to understand the essence of the taught algorithms but the lecturer is also not very helpful and assignments are everywhere on the internet which nobody needs to get tired of thinking a little to do the homework as their product.,"{'lectur': ['lecturer', 'Lectures'], 'materi': ['material'], 'lot': ['lot'], 'research': ['research'], 'essenc': ['essence'], 'algorithm': ['algorithms'], 'assign': ['assignments'], 'homework': ['homework'], 'product': ['product']}"
92,Unexpectedly challenging and insightful.,{}
93,Quizzes are useful exercises but need to do a lot of self studying. ,"{'quizz': ['Quizzes'], 'exercis': ['exercises'], 'lot': ['lot']}"
94,"Rather basic, nevertheless a good introduction to the topic of machine learning with R. Mostly concentrated on applications of the R caret package. ","{'introduct': ['introduction'], 'topic': ['topic'], 'machin learn': ['machine learning'], 'r.': ['R.'], 'applic': ['applications'], 'r caret packag': ['R caret package']}"
95,"Fun course, also practical and useful",{'fun cours': ['Fun course']}
96,"great!!! In this lecture, I learn how to write R code to analyze data with Machine learning methods.","{'!!!': ['!!!'], 'lectur': ['lecture'], 'r code': ['R code'], 'data': ['data'], 'machin learn method': ['Machine learning methods']}"
97,"Nice course, Gives a god insight on what can me done with R and Predictions","{'cours': ['course'], 'god insight': ['god insight'], 'r': ['R'], 'predict': ['Predictions']}"
98, Excellent introductory course to Machine Learning. Very informative materials. Prof. Leek is a great teacher. ,"{'cours': ['course'], 'machin learn': ['Machine Learning'], 'materi': ['materials'], 'prof. leek': ['Prof. Leek'], 'teacher': ['teacher']}"
99,The machine learning course every Data Scientist should do.,"{'machin': ['machine'], 'cours': ['course'], 'data scientist': ['Data Scientist']}"
100,"Great course, very demanding, but it could use more reading material, ebooks instead of links on video. ","{'cours': ['course'], 'materi': ['material'], 'ebook': ['ebooks'], 'link': ['links'], 'video': ['video']}"
101,"Unlike the rest of the modules in this specialisation, this one was well taught, a good blend of theory and practice and well paced.There were still a few issues with wording in quizzes and some where there seemed to be two identical answers to one question, where one would be considered right and the other wrong - purely chance In addition, the lack of consistency in how to submit assignments across the specialisation is frustrating, I'm not sure if it's supposed to be a way to show how to use github or something like that, but it shouldn't be the case.","{'rest': ['rest'], 'modul': ['modules'], 'specialis': ['specialisation'], 'one': ['one'], 'theori': ['theory'], 'practic': ['practice'], 'paced.ther': ['paced.There'], 'issu': ['issues'], 'word': ['wording'], 'quizz': ['quizzes'], 'answer': ['answers'], 'question': ['question'], 'chanc': ['chance'], 'addit': ['addition'], 'lack': ['lack'], 'consist': ['consistency'], 'assign': ['assignments'], 'way': ['way'], 'github': ['github'], 'someth': ['something'], 'case': ['case']}"
102,needs more case studies and examples,"{'case studi': ['case studies'], 'exampl': ['examples']}"
103,"It's very cookbook driven - it's not a deep dive into the topics. This can be dangerous a little knowledge and all that. However references for more are provided. If you can imitate the coding examples, you should be OK for the assignments. Fair warning the quizzes are hard to replicate unless you set up your environment to mirror exactly the version of the packages used in the course. ","{'dive': ['dive'], 'topic': ['topics'], 'knowledg': ['knowledge'], 'refer': ['references'], 'exampl': ['examples'], 'assign': ['assignments'], 'fair': ['Fair'], 'quizz': ['quizzes'], 'version': ['version'], 'packag': ['packages'], 'cours': ['course']}"
104,"Very enjoyable and generally quite understandable introduction to machine learnings with hands-on approach through the course project. It was a bit too fast-paced and generic for my liking, but many options were offered and highlighted for finding additional learning documents and courses to be able to deepen the knowledge acquired in this course.","{'introduct': ['introduction'], 'machin learn': ['machine learnings'], 'approach': ['approach'], 'cours project': ['course project'], 'bit': ['bit'], 'like': ['liking'], 'option': ['options'], 'document': ['documents'], 'cours': ['course', 'courses'], 'knowledg': ['knowledge']}"
105,Great topic with a great instructor. Only wish the program was a little longer to spend some more time on some of the models.,"{'great': ['Great'], 'topic': ['topic'], 'instructor': ['instructor'], 'program': ['program'], 'time': ['time'], 'model': ['models']}"
106,A good introduction to machine learning.,"{'introduct': ['introduction'], 'machin learn': ['machine learning']}"
107,"I learned a lot in this class. There are slight gaps from the depth of material covered in the lectures to the quizzes and assignment. If you're good at researching online, you'll be fine.","{'lot': ['lot'], 'class': ['class'], 'gap': ['gaps'], 'depth': ['depth'], 'materi': ['material'], 'quizz': ['quizzes'], 'assign': ['assignment'], 'onlin': ['online']}"
108,"It's hard as hell, and very good.",{'hell': ['hell']}
109,Just the right level of detail,"{'level': ['level'], 'detail': ['detail']}"
110,"Good course for learning the basics of the caret package. However, it is not a good course for learning machine learning.","{'cours': ['course'], 'basic': ['basics'], 'caret packag': ['caret package'], 'machin learn': ['machine learning']}"
111,"too general no depth, not recommended for science or engineering degree holders","{'depth': ['depth'], 'scienc': ['science'], 'engin': ['engineering']}"
112,Awesome course giving a practical experience of a Data Scientist.Perfect place to get your hands dirty! ,"{'cours': ['course'], 'experi': ['experience'], 'data scientist.perfect place': ['Data Scientist.Perfect place'], 'hand': ['hands']}"
113,Great primer for machine learning with ample additional resources for those who are interested. I feel this course gave me a solid basis to delve deeper into the topic. ,"{'primer': ['primer'], 'machin learn': ['machine learning'], 'resourc': ['resources'], 'cours': ['course'], 'basi': ['basis'], 'topic': ['topic']}"
114, To be honest I don't think this is worth the money. ,{}
115,Great and Excellent thoughts and course material. ,"{'great': ['Great'], 'thought': ['thoughts'], 'cours materi': ['course material']}"
116,"Very good content for beginner, lot of learning in machine learning special caret package in R. ","{'content': ['content'], 'beginn': ['beginner'], 'lot': ['lot'], 'learn caret packag': ['learning caret package'], 'r.': ['R.']}"
117,great course,{'cours': ['course']}
118,Extremely useful class! Jeff also has many excellent suggestions for resources that will teach you even more about machine learning.,"{'class': ['class'], 'jeff': ['Jeff'], 'suggest': ['suggestions'], 'resourc': ['resources'], 'machin learn': ['machine learning']}"
119,introduces lot of machine learning techniques which are used by practitioners !,"{'lot': ['lot'], 'machin learn techniqu': ['machine learning techniques'], 'practition': ['practitioners']}"
120,This course allows you to implement practical solutions using machine learning algorithms without having to know the mechanisms behind the calculations in detail. Unfortunately questions in the discussion forum were quite rare and many questions were not resolved during this course.,"{'cours': ['course'], 'solut': ['solutions'], 'machin learn algorithm': ['machine learning algorithms'], 'calcul': ['calculations'], 'detail': ['detail'], 'question': ['questions'], 'discuss forum': ['discussion forum']}"
121,A very good course.,{'cours': ['course']}
122,"Great course, very high paced with a lot of information. would have been great to add two more weeks and another project to use more machine learning","{'cours': ['course'], 'lot': ['lot'], 'inform': ['information'], 'week': ['weeks'], 'project': ['project'], 'machin learn': ['machine learning']}"
123,Fantastic class!,{'class': ['class']}
124,In my opinion this course is highly technical and demanding in nature compared with the others. The learning experience is good and coursera.org has given a opportunity for customization ! thank you Coursera ,"{'opinion': ['opinion'], 'cours': ['course'], 'natur': ['nature'], 'other': ['others'], 'learn experi': ['learning experience'], 'coursera.org': ['coursera.org'], 'opportun': ['opportunity'], 'coursera': ['Coursera']}"
