,comment,target
272,"I took sometime to get used to the auto grader, but after that it's fine. All the staffs are very helpful in clarifying the questions and provide code to debug my codes. It was awesome!","{'auto grader': ['auto grader'], 'staff': ['staffs'], 'question': ['questions'], 'code': ['codes', 'code']}"
273,"Really amazing course, I leaned a lot about pandas, how to manage and clean data and extract value out of that. I've learned a little about statistics, specially hypothesis testing.","{'cours': ['course'], 'lot': ['lot'], 'panda': ['pandas'], 'data': ['data'], 'extract valu': ['extract value'], 'statist': ['statistics'], 'hypothesi test': ['hypothesis testing']}"
274,Very good and practical course. Challenging and enjoyable assessments. Thank you very much indeed. ,"{'cours': ['course'], 'assess': ['assessments']}"
275,"The course is fast paced and the videos do not cover all of what is necessary to know to pass the assignments. However, this is not a problem as all the necessary references are given. The problem is the way the programming assignments are designed and the automatic grader, which should definitely be improved. Some times you spend hours to figure out what is wrong and you finally find out that you have a precision error because of using a library function instead of another same purpose or you spend our to manipulate a Pandas dataframe to respond to the specifications, except that all that time is wasted as the grader will accept the first version even if the index does not respond to the requirement for instance So, if you want to take it, prepare to fight with the grader. Positive point Excellent help on the forums, you will not be left alone. ","{'cours': ['course'], 'video': ['videos'], 'assign': ['assignments'], 'problem': ['problem'], 'refer': ['references'], 'way': ['way'], 'program assign': ['programming assignments'], 'grader': ['grader'], 'time': ['times', 'time'], 'hour': ['hours'], 'precis error': ['precision error'], 'librari function': ['library function'], 'purpos': ['purpose'], 'panda datafram': ['Pandas dataframe'], 'specif': ['specifications'], 'version': ['version'], 'index': ['index'], 'requir': ['requirement'], 'instanc': ['instance'], 'point': ['point'], 'help': ['help'], 'forum': ['forums']}"
276,"The course is very good and very demanding. But the assignments estimation time were, for me, really completely out. I used much more than 3 more times the suggested ones.","{'cours': ['course'], 'assign estim time': ['assignments estimation time'], 'time': ['times'], 'one': ['ones']}"
277,The course's content is great but the fact that we have to search by our self's for the tests was the best for me.,"{'cours': ['course'], 'content': ['content'], 'fact': ['fact'], 'self': ['self'], 'test': ['tests']}"
278,"Great Course! I learn a lot about Python, Pandas and other areas. Looking forward to taking the next courses.","{'cours': ['Course', 'courses'], 'lot': ['lot'], 'python': ['Python'], 'panda': ['Pandas'], 'area': ['areas']}"
279,Nice course. I really liked how I could proceed at my own pace. The computer-graded assignments were very helpful and the Forums were good sources of info.,"{'cours': ['course'], 'pace': ['pace'], 'assign': ['assignments'], 'forum': ['Forums'], 'sourc': ['sources'], 'info': ['info']}"
280,"This course has greatly helped my understanding of not only some python, but pandas as well. My only suggestion to anyone that wants to take this course is to make sure to allocate as much time as possible to it. They give estimates as to how long it should take you to complete a week's worth of material, but this can vary highly from person to person. Overall, I enjoyed!","{'cours': ['course'], 'understand': ['understanding'], 'python': ['python'], 'panda': ['pandas'], 'suggest': ['suggestion'], 'anyon': ['anyone'], 'time': ['time'], 'estim': ['estimates'], 'week': ['week'], 'worth': ['worth'], 'materi': ['material'], 'person': ['person']}"
281,"Challenging, awesome. Working through the assignments will really teach you Pandas, which makes Python scripts much more efficient. I'm already using the things I have learned at work.","{'assign': ['assignments'], 'panda': ['Pandas'], 'python script': ['Python scripts'], 'thing': ['things'], 'work': ['work']}"
282,"Course lectures were good, tho at times a little too rapid. The python text appears and disappears too fast to digest, I did a lot of pausing. The early exercises were good, but later ones were finicky. I would prefer more intermediate steps to confirm we're on the right track. In particular the last huge exercise was frustrating, just being told I've got it wrong with no feedback on why. ","{'tho': ['tho'], 'time': ['times'], 'lot': ['lot'], 'exercis': ['exercises', 'exercise'], 'one': ['ones'], 'step': ['steps'], 'track': ['track'], 'feedback': ['feedback']}"
283,"This course would be great if you are experienced in Python or any other programming language. The title ' Beginner Specialization. No prior experience required.' is very misleading and if you do not have any experience, you will struggle a lot especially to complete week 3 &amp; 4 assignments. It makes you think and requires a lot of self-study, which is a good way to enhance our knowledge and skills, however assignments are way too challenging for those who are 'beginners' or have little real-world experience. I would not recommend if you do not have much confidence in your programming 'experience'.Having said that, teaching team is great - very knowledgeable and supportive. ","{'cours': ['course'], 'python': ['Python'], 'program languag': ['programming language'], 'titl': ['title'], 'beginn special': ['Beginner Specialization'], 'experi': ['experience'], 'lot': ['lot'], 'week': ['week'], 'assign': ['assignments'], 'self-studi': ['self-study'], 'way': ['way'], 'knowledg': ['knowledge'], 'skill': ['skills'], 'beginn': ['beginners'], 'confid': ['confidence'], 'program experi': ['programming experience']}"
284,I would recommend the coursera online training session need more improvement. Please look at this youtube video. this will give you some fair idea what do i mean. https www.youtube.com watch?v V0AWyzVMf54During the session speaker need to be visible on top corner and they need to present with more examples during learning this will help and learn fast. I struggled a bit following your videos going back-and-forth with the given materials.I also struggled solving the assignment due to confusing questions. Not much clear what is required to solve the problem. it would be helpful to provide some hints for each assignment. ,"{'onlin train session': ['online training session'], 'improv': ['improvement'], 'youtub video': ['youtube video'], 'idea': ['idea'], 'https www.youtube.com watch?v': ['https www.youtube.com watch?v'], 'corner': ['corner'], 'exampl': ['examples'], 'bit': ['bit'], 'video': ['videos'], 'back-and-forth': ['back-and-forth'], 'materials.i': ['materials.I'], 'assign': ['assignment'], 'question': ['questions'], 'problem': ['problem'], 'hint': ['hints']}"
285,"Assignment 3 was absolutely ridiculous in the sense that the implementation of pandas functions depended on data cleaning in the first step for which there was no help No response from peers or moderators on my queries. Had high hopes when I joined the course. I feel cheated now. Because of some issues with the data cleaning step, all my following answers were incorrect and I couldn't pass the course in time.","{'assign': ['Assignment'], 'sens': ['sense'], 'implement': ['implementation'], 'panda function': ['pandas functions'], 'data clean': ['data cleaning'], 'step': ['step'], 'help': ['help'], 'respons': ['response'], 'peer': ['peers'], 'moder': ['moderators'], 'queri': ['queries'], 'hope': ['hopes'], 'cours': ['course'], 'issu': ['issues'], 'data clean step': ['data cleaning step'], 'answer': ['answers'], 'time': ['time']}"
286,Fantastic overview and support ,"{'overview': ['overview'], 'support': ['support']}"
287,"Overall this was a great class. The programming assignments were the most valuable part of the course for me and were good practice for wrangling data with pandas. I did find some of the assignments asked questions in a way that were confusing and it was difficult to debug the answer based on the automatic grader. However, I'm looking forward to when the rest of the specialization is available, as this looks like a good track!","{'class': ['class'], 'program assign': ['programming assignments'], 'part': ['part'], 'cours': ['course'], 'practic': ['practice'], 'data': ['data'], 'panda': ['pandas'], 'assign': ['assignments'], 'question': ['questions'], 'way': ['way'], 'answer': ['answer'], 'grader': ['grader'], 'rest': ['rest'], 'special': ['specialization'], 'track': ['track']}"
288,Very Useful and practical,{}
289,"The course is very good to introduce people with pandas usage, however, the autograder and little data issues on the assignments costs a lot of learning time.","{'cours': ['course'], 'peopl': ['people'], 'panda usag': ['pandas usage'], 'autograd': ['autograder'], 'data issu': ['data issues'], 'assign': ['assignments'], 'lot': ['lot'], 'time': ['time']}"
290,"In my humble opinion, the Python ramp-up in week 1 is not sufficient to effectively complete weeks 2-4. This course necessitates a bit more practice in Python. The lectures are cut-and-dry, and I recommend frequently referencing them when completing the assignments. I spent about 1.5x the listed time-to-complete on most assignments. On the flip side, I gained a lot of knowledge by putting forth full effort.","{'opinion': ['opinion'], 'python ramp-up': ['Python ramp-up'], 'week': ['weeks', 'week'], 'cours': ['course'], 'bit': ['bit'], 'practic': ['practice'], 'python': ['Python'], 'assign': ['assignments'], 'side': ['side'], 'lot': ['lot'], 'knowledg': ['knowledge'], 'effort': ['effort']}"
291,Very good content. Challenging assignment that force you to learn more yourself rather than just apply what you've heard and forget it in 10 minutes. ,"{'content': ['content'], 'assign': ['assignment'], 'minut': ['minutes']}"
292,Please make longer tutorial videos. Sometimes it becomes too fast to cope up with.,{'video': ['videos']}
293,great course!!,{'cours': ['course']}
294,"The course is great and learned a lot from the assignment! I just feel some of the content is a little beyond me since it took a lot of time to finish. After finishing the assignment, I feel myself haven't done enough! So if possible, I hope more exercise can be posted here ","{'cours': ['course'], 'lot': ['lot'], 'assign': ['assignment'], 'content': ['content'], 'time': ['time'], 'exercis': ['exercise']}"
295,Nice course for understanding the basics,"{'cours': ['course'], 'basic': ['basics']}"
296,"Course is very self-directed. There are very few exercises, and there is minimal feedback on those exercises. No attempt is made to reinforce learned knowledge over time e.g. spaced repetition nor is there any definitive list for what knowledge should be gleaned from this course. Emphasis is placed on the student's teaching themselves and learning through experience with no attempt to actually understand the learning process or rest the course design on a scientific basis. Standard filler course for an empty education system.","{'cours': ['Course', 'course'], 'exercis': ['exercises'], 'feedback': ['feedback'], 'knowledg': ['knowledge'], 'time': ['time'], 'repetit': ['repetition'], 'list': ['list'], 'emphasi': ['Emphasis'], 'student': ['student'], 'teach': ['teaching'], 'experi': ['experience'], 'learn process': ['learning process'], 'rest': ['rest'], 'cours design': ['course design'], 'basi': ['basis'], 'standard filler cours': ['Standard filler course'], 'educ system': ['education system']}"
297,Overall a very nice introduction to Python. Sometimes the checks for the assignments were a little annoying. It would be way easier if all the checks would be published from the outset.,"{'introduct': ['introduction'], 'python': ['Python'], 'check': ['checks'], 'assign': ['assignments']}"
298,"Congratulations, folks! This course is amazing! I learned a lot on it! ]","{'cours': ['course'], 'lot': ['lot']}"
299,Excellent material.,{'materi': ['material']}
300,Course is good. I learned a lot. But the pace of teaching is very fast.,"{'cours': ['Course'], 'lot': ['lot'], 'pace': ['pace'], 'teach': ['teaching']}"
301,Assignment time estimations were way off in my opinion.,"{'assign time estim': ['Assignment time estimations'], 'way': ['way'], 'opinion': ['opinion']}"
302,Thank you once again Courser and Team for their generous contribution towards students across globe. The teachers and courses mentors specially Sophie who was awesome during the assignment for her nice clarification. This course was challenging but fun. ,"{'courser': ['Courser'], 'team': ['Team'], 'contribut': ['contribution'], 'student': ['students'], 'teacher': ['teachers'], 'cours mentor': ['courses mentors'], 'assign': ['assignment'], 'clarif': ['clarification'], 'cours': ['course'], 'fun': ['fun']}"
303,Don't think this should be classified as Beginner Specialization. No prior experience required. Need at least some coding experience. ,"{'beginn special': ['Beginner Specialization'], 'experi': ['experience']}"
