,comment,target
1017,"Excellent course, well paced, assignments greatly aid in the learning of html and javascript.","{'cours': ['course'], 'learn': ['learning'], 'html': ['html'], 'javascript': ['javascript']}"
1018,Very good course for begineers,"{'cours': ['course'], 'begin': ['begineers']}"
1019,"That was one amazing course, dave is a great teacher, and all the material is very intuitive, clear and easy to comprehend, I'm very grateful to everyone involved in making this amazing course.","{'cours': ['course'], 'dave': ['dave'], 'teacher': ['teacher'], 'materi': ['material'], 'everyon': ['everyone']}"
1020,A fantastic course!,{'cours': ['course']}
1021,awesome course i've leart a lot,"{'cours': ['course'], 'lot': ['lot']}"
1022,"Teaches a lot of important stuff, but a bit fast paced for my liking.","{'lot': ['lot'], 'stuff': ['stuff'], 'bit': ['bit'], 'like': ['liking']}"
1023,"The course is very useful as a starting point in developing skills as a web developer. The videos are very well structured not to long and the content is very handy as your guide when doing the assignments. The teacher does an excellent job he is very clear, systematic and sometimes funny, too. Highly recommended.","{'cours': ['course'], 'point': ['point'], 'skill': ['skills'], 'web develop': ['web developer'], 'video': ['videos'], 'content': ['content'], 'guid': ['guide'], 'assign': ['assignments'], 'teacher': ['teacher'], 'job': ['job']}"
1024,I like this course since it's built well and the lectures are light and fun ,"{'cours': ['course'], 'fun': ['fun']}"
1025,I liked a lot that there are many short topic-specific videos and that I could download the self-explanatory slides. The concept of reviewing other participants' assignment worked well.,"{'lot': ['lot'], 'video': ['videos'], 'slide': ['slides'], 'concept': ['concept'], 'particip': ['participants'], 'assign': ['assignment']}"
1026,"The course content is well designed and full material PDFs and HTML files is openly shared. The best part is assignments, there are challenging and awesome. I am glad that I took this course.","{'cours content': ['course content'], 'materi pdfs': ['material PDFs'], 'html file': ['HTML files'], 'part': ['part'], 'assign': ['assignments'], 'cours': ['course']}"
1027,"Great introduction course covering the basic building blocks of modern web applications. The lectures are easy to follow, with plenty hands-on exercises.","{'introduct cours': ['introduction course'], 'build block': ['building blocks'], 'web applic': ['web applications'], 'exercis': ['exercises']}"
1028, I like your course. Thanks David Rossiter.,"{'cours': ['course'], 'thank david rossit': ['Thanks David Rossiter']}"
1029,"This course covered a lot of ground in only 3 weeks. It gave me the knowledge and confidence to create a JavaScript solution to a website problem shortly after I finished it. It is structured logically, with well-planned exercises that reinforce learning. ","{'cours': ['course'], 'lot': ['lot'], 'ground': ['ground'], 'week': ['weeks'], 'knowledg': ['knowledge'], 'confid': ['confidence'], 'javascript solut': ['JavaScript solution'], 'websit problem': ['website problem'], 'exercis': ['exercises'], 'learn': ['learning']}"
1030,great assignments,{'assign': ['assignments']}
1031,"Very good class, not only lecture,but the homework also very good ","{'class': ['class'], 'lectur': ['lecture'], 'homework': ['homework']}"
1032,Liked the class,{'class': ['class']}
1033,"A very good introduction class for the basics of web development. Don't expect to come out a full fledged Javascript programmer but it gives you the important parts of DOM manipulation. If you want to start with web development, go and check this class out. ","{'introduct class': ['introduction class'], 'basic': ['basics'], 'web develop': ['web development'], 'javascript programm': ['Javascript programmer'], 'part': ['parts'], 'dom manipul': ['DOM manipulation'], 'class': ['class']}"
1034,excelente curso,{}
1035,"I have very minimal coding experience and what I knew before coming into this was very spotty, and pulled from numerous different sources. This is a GREAT course for beginners looking to get a solid understanding of the fundamentals of coding in a few widely used languages and it helped me out a ton! Thanks for providing this great and well laid out course! ","{'code experi': ['coding experience'], 'sourc': ['sources'], 'cours': ['course'], 'beginn': ['beginners'], 'understand': ['understanding'], 'fundament': ['fundamentals'], 'languag': ['languages'], 'ton': ['ton'], 'thank': ['Thanks']}"
1036,really good course!!,{'cours': ['course']}
1037,"This is great course for beginners. All lessons built with a lot of practice, and thanks to David Rossiter everything clear and easy to understand. Thanks a lot Coursera team for this opportunity. You do a great job.","{'cours': ['course'], 'beginn': ['beginners'], 'lesson': ['lessons'], 'lot': ['lot'], 'practic': ['practice'], 'thank': ['thanks', 'Thanks'], 'david rossit': ['David Rossiter'], 'everyth': ['everything'], 'lot coursera team': ['lot Coursera team'], 'opportun': ['opportunity'], 'job': ['job']}"
1038,Great course. They throw everything at you but the lectures are well presented and full of knowledge. Best bang for the buck that I have had so far with a MOOC.,"{'cours': ['course'], 'everyth': ['everything'], 'knowledg': ['knowledge'], 'bang': ['bang'], 'buck': ['buck'], 'mooc': ['MOOC']}"
1039,great course! Everything is clear and well explained. ,"{'cours': ['course'], 'everyth': ['Everything']}"
1040,The instructor was great. He was very thorough and I really loved the final project. I had a great time taking this course!,"{'instructor': ['instructor'], 'project': ['project'], 'time': ['time'], 'cours': ['course']}"
1041,quick intro of html css &amp; js; but not deep enough to get more pro on it,"{'intro': ['intro'], 'html css': ['html css'], 'js': ['js']}"
1042,good,{}
1043,great course.,{'cours': ['course']}
1044,"very good at getting his point across and, I found that he always explained with good depth. I would recommend this course to anyone","{'point': ['point'], 'depth': ['depth'], 'cours': ['course'], 'anyon': ['anyone']}"
1045,It is a very well planned and structured course! I think it gives you a starting point to know all the web development core. ,"{'cours': ['course'], 'point': ['point'], 'web develop core': ['web development core']}"
1046,"Interesting, easy to understand and appropriately filled course. All you need on the beginning of web development. Thank you!","{'cours': ['course'], 'begin': ['beginning'], 'web develop': ['web development']}"
1047,Great introductory course to the basics of web development. David is straightforward and clear with his presentations. Though the course is only 3 weeks long so you have practice to keep your skills sharp.,"{'cours': ['course'], 'basic': ['basics'], 'web develop': ['web development'], 'david': ['David'], 'present': ['presentations'], 'week': ['weeks'], 'practic': ['practice'], 'skill': ['skills']}"
1048,"Excellent course on the fundamental building blocks of the web. Even though I thought I knew these topics, I still learned some things I didn't know, and had fun doing so!","{'cours': ['course'], 'build block': ['building blocks'], 'web': ['web'], 'topic': ['topics'], 'thing': ['things'], 'fun': ['fun']}"
1049,"Awesome designed course, even for people with some knowledge of the subject. I loved the assignments. ","{'cours': ['course'], 'peopl': ['people'], 'knowledg': ['knowledge'], 'subject': ['subject'], 'assign': ['assignments']}"
1050,"Great for beginners, the basics are well explained.","{'great': ['Great'], 'beginn': ['beginners'], 'basic': ['basics']}"
1051,Very basic and not especially much fun or challenging,{'fun': ['fun']}
1052,I am satisfied with the course content. It gave me a great opportunity to learn programs and also a great step forward in web programming.,"{'cours content': ['course content'], 'opportun': ['opportunity'], 'program': ['programs'], 'step': ['step'], 'web program': ['web programming']}"
1053,Good course to learn some basics. Skip it if you are at an intermediate level.,"{'cours': ['course'], 'basic': ['basics'], 'level': ['level']}"
1054,"Great course, maybe with one more week they can cover another js data types or even jquery lib","{'cours': ['course'], 'week': ['week'], 'js data type': ['js data types'], 'lib': ['lib']}"
1055,Perfect for the start of the adventure with WebDev! ,"{'perfect': ['Perfect'], 'start': ['start'], 'adventur': ['adventure'], 'webdev': ['WebDev']}"
1056,Well thought and deep course. Highly recommend for novices!,"{'cours': ['course'], 'novic': ['novices']}"
1057,Excellent teacher and course material.,"{'teacher': ['teacher'], 'cours': ['course'], 'materi': ['material']}"
1058,Absolutely great!!,{}
1059,Great course!,{'cours': ['course']}
1060,A very nice course for who has a little background about HTML. ,"{'cours': ['course'], 'background': ['background'], 'html': ['HTML']}"
1061,The teacher is boring ,{'teacher': ['teacher']}
1062,Great course! The professor is doing an incredibly good work at delivering the material in an accessible and understandable way! I wish he had more courses on Coursera. I would attend all of them. TOP!!!Thank you!,"{'cours': ['course', 'courses'], 'professor': ['professor'], 'work': ['work'], 'materi': ['material'], 'way': ['way'], 'coursera': ['Coursera']}"
1063,great,{}
1064,"A good course, the methods and pace was not good enough. I wonder if those new to these topics learnt anything","{'cours': ['course'], 'method': ['methods'], 'pace': ['pace'], 'topic': ['topics'], 'anyth': ['anything']}"
1065,The videos just gloss over the materials.... No comprehensive lecture notes or standard textbook and lessons are too squeezed.,"{'video': ['videos'], 'materi': ['materials']}"
1066,"Very Good Indeed!Instructor goes thru quite a number of HTML, CSS and JavaScript examples.A good starting point.","{'indeed!instructor': ['Indeed!Instructor'], 'number': ['number'], 'html': ['HTML'], 'css': ['CSS'], 'point': ['point']}"
1067,"The course deserves to be registered and followed. It worth for newbies to learn these technologies HTML, CSS and JS. The course follows with lectures, practice questions and weekly assignment which make the learner keep interested during the course. Instructor is an Intelligent and Awesome personality. He teaches really very well.. Recommended for Newbies !!","{'cours': ['course'], 'newbi': ['newbies', 'Newbies'], 'technolog': ['technologies'], 'html': ['HTML'], 'css': ['CSS'], 'js': ['JS'], 'practic question': ['practice questions'], 'assign': ['assignment'], 'learner': ['learner'], 'instructor': ['Instructor'], 'person': ['personality']}"
1068,G,{}
1069," Nice course! I've learnt a lot. Thank you, David. ","{'cours': ['course'], 'lot': ['lot'], 'david': ['David']}"
1070,A very good course and covers a wide range of topics especially in JavaScript.,"{'cours': ['course'], 'rang': ['range'], 'topic': ['topics'], 'javascript': ['JavaScript']}"
1071,"This is a great course overall, but it might be a bit hard to follow for those who have no prior programming experience.","{'cours': ['course'], 'bit': ['bit'], 'program experi': ['programming experience']}"
1072,Really good.,{}
1073,Excellent !!,{}
1074,Course is presented with great details ans a handful of materials. Definitely it is a very interesting web course. ,"{'cours': ['Course'], 'detail': ['details'], 'hand': ['handful'], 'materi': ['materials'], 'web cours': ['web course']}"
1075,Excellent course. Material is explained with simple words and examples. Student is encouraged to look for additional resources.,"{'cours': ['course'], 'materi': ['Material'], 'word': ['words'], 'exampl': ['examples'], 'student': ['Student'], 'resourc': ['resources']}"
1076,"PROF, David Rossiter is a real professional. Knows what he are saying about and provide all needed information to learners shortly and straightforward! It is big please to see videos with him. Another big thanks for his great humor! So HTML, CSS and Javascript learning gave me very big pleasure and very wide knowledge! Thank you Dave! ","{'david rossit': ['David Rossiter'], 'profession': ['professional'], 'inform': ['information'], 'learner': ['learners'], 'video': ['videos'], 'thank': ['thanks'], 'humor': ['humor'], 'html': ['HTML'], 'css': ['CSS'], 'javascript': ['Javascript'], 'pleasur': ['pleasure'], 'knowledg': ['knowledge'], 'dave': ['Dave']}"
1077,Very very good course ,{'cours': ['course']}
1078,Very compact and intensive course. Love the great opportunity to learn from such a good teacher.,"{'cours': ['course'], 'love': ['Love'], 'opportun': ['opportunity'], 'teacher': ['teacher']}"
1079,It's a well designed course and you can do homework with what you just learn. All of these knowledge give your a basic concept of HTML + CSS???JavaScript.,"{'cours': ['course'], 'homework': ['homework'], 'knowledg': ['knowledge'], 'concept': ['concept'], 'html': ['HTML'], 'css': ['CSS']}"
1080,David was able to clearly and enthusiastically present what's really a rather dry subject. ,"{'david': ['David'], 'subject': ['subject']}"
1081,Amazing online class and learning environment.,"{'class': ['class'], 'environ': ['environment']}"
1082,Awesome,{}
1083,Amazing presentation. Good content,"{'present': ['presentation'], 'content': ['content']}"
1084,"Great experience, designed for noobies and also for people who have some knowledge on the subjects. It??s being a great pleasure to learn this course. Also available on my Ipad and on my Android smartphone, so I can download the video classes and carry with me. Recommend, A+.","{'experi': ['experience'], 'peopl': ['people'], 'knowledg': ['knowledge'], 'subject': ['subjects'], 'ipad': ['Ipad'], 'android smartphon': ['Android smartphone'], 'video class': ['video classes']}"
1085,Great course,{'cours': ['course']}
1086,"Javascript part of the course was very interesting, especially the lessons regarding DOM.","{'javascript part': ['Javascript part'], 'cours': ['course'], 'lesson': ['lessons'], 'dom': ['DOM']}"
1087,"All the course material is great and helpfull, I had a great time doing this course and learned a lot from it! Thanks to the University of Science and Technology from Hong Kong to provide such an amazing material.","{'cours materi': ['course material'], 'helpful': ['helpfull'], 'time': ['time'], 'cours': ['course'], 'lot': ['lot'], 'thank': ['Thanks'], 'univers': ['University'], 'scienc': ['Science'], 'technolog': ['Technology'], 'hong kong': ['Hong Kong'], 'materi': ['material']}"
1088,Very good and systematical introduction to basics.,"{'introduct': ['introduction'], 'basic': ['basics']}"
1089,"I have limited programming experience less than four months of Java and prior, brief exposure to HTML and CSS. This course was a great refresher for HTML and CSS, and the introduction to JavaScript is useful and pretty straightforward.","{'program experi': ['programming experience'], 'month': ['months'], 'exposur': ['exposure'], 'html': ['HTML'], 'css': ['CSS'], 'cours': ['course'], 'refresh': ['refresher'], 'introduct': ['introduction'], 'javascript': ['JavaScript']}"
1090,"I enjoyed the course to review my CSS HTML skills and get started on JavaScript. I would recommend this course if you have some preliminary experience. If you are completely new to these materials it might be worth doing an introductory course first, as this course is fast-paced and for a beginners many details might be missing. ","{'cours': ['course'], 'css html skill': ['CSS HTML skills'], 'javascript': ['JavaScript'], 'experi': ['experience'], 'materi': ['materials'], 'beginn': ['beginners'], 'detail': ['details']}"
1091,awesome course. like d way prof david taught,"{'cours': ['course'], 'd way': ['d way'], 'prof david': ['prof david']}"
1092,Good Intro to the front-end holy trinity!,"{'intro': ['Intro'], 'triniti': ['trinity']}"
1093,The professor teach this course very well,"{'professor': ['professor'], 'cours': ['course']}"
1094,excellent course! I really enjoy the way it is taught. I recommend it 100%,"{'cours': ['course'], 'way': ['way'], '%': ['%']}"
1095,Very professional course. I learnt a lot of good stuff!,"{'cours': ['course'], 'lot': ['lot'], 'stuff': ['stuff']}"
1096,great course and clearly explained by Dave.,"{'cours': ['course'], 'dave': ['Dave']}"
1097,I would be much more happier if i can contact the instructor directly,{'instructor': ['instructor']}
1098,"Challenging, but I learnt a lot. A lot of debugging in the final assignment - that's probably what programming is. ","{'lot': ['lot'], 'debug': ['debugging'], 'assign': ['assignment'], 'program': ['programming']}"
1099,Very usefull and fascinating course.,{'cours': ['course']}
1100,Great teach,{'great': ['Great']}
1101,Great course. Well designed and motivating to learn!,{'cours': ['course']}
1102,"Great course, go strait to the point. You will learn the basics of Html CSS and Javascript with the smile. ","{'cours': ['course'], 'strait': ['strait'], 'point': ['point'], 'basic': ['basics'], 'html css': ['Html CSS'], 'javascript': ['Javascript'], 'smile': ['smile']}"
1103,The Professor`s style and knowledge of the subject he teaches are on the edge!,"{'professor s style': ['Professor s style'], 'knowledg': ['knowledge']}"
1104,Very good course for beginners with no experience or prior knowledge. The lessons and projects were designed well to have you put together everything you learned in the courses at the end.,"{'cours': ['course', 'courses'], 'beginn': ['beginners'], 'experi': ['experience'], 'knowledg': ['knowledge'], 'lesson': ['lessons'], 'project': ['projects'], 'everyth': ['everything'], 'end': ['end']}"
1105,"I really love it, but i just don't have that much time for the course. I wish I have more time to spend to learn more from the course personal time management issue ","{'time': ['time'], 'cours': ['course'], 'time manag issu': ['time management issue']}"
1106,very good course but it is kinda fast for new people ,"{'cours': ['course'], 'kinda': ['kinda'], 'peopl': ['people']}"
1107,"Great course, great instructor!","{'cours': ['course'], 'instructor': ['instructor']}"
1108,"The course is an excellent satrting guide for anyone who needs a mild introduction to html, CSS and javascript. Most important basics and it moves you to some advanced aspects. Overall you appreciate the concepts more because of the nature of assignments. ","{'cours': ['course'], 'guid': ['guide'], 'anyon': ['anyone'], 'introduct': ['introduction'], 'html': ['html'], 'css': ['CSS'], 'javascript': ['javascript'], 'basic': ['basics'], 'aspect': ['aspects'], 'concept': ['concepts'], 'natur': ['nature'], 'assign': ['assignments']}"
1109,"By far, one of the best basics courses out there. ",{'basic cours': ['basics courses']}
1110,It's just AWESOME!!!,{}
1111,"A nice introductory course, short but with a lot of stuff covered, good for busy people. I only miss some jquery introduction. Thanks professor David Rossiter.","{'cours': ['course'], 'lot': ['lot'], 'stuff': ['stuff'], 'peopl': ['people'], 'jqueri introduct': ['jquery introduction'], 'professor david rossit': ['professor David Rossiter']}"
1112,"It covers a lot in a short time, definitely helped me gain some more knowledge.","{'lot': ['lot'], 'time': ['time'], 'knowledg': ['knowledge']}"
1113,"HTML, CSS and JavaScript course is great! Professor David Rossiter made a great job explaining in detail all important aspects of each of these languages. Assignments were interesting and sometimes not easy, but they shouldn't be easier. Overall, in my opinion this course is extremely beneficial for beginners in web development.","{'css': ['CSS'], 'javascript': ['JavaScript'], 'html cours': ['HTML course'], 'professor david rossit': ['Professor David Rossiter'], 'job': ['job'], 'detail': ['detail'], 'aspect': ['aspects'], 'languag': ['languages'], 'assign': ['Assignments'], 'opinion': ['opinion'], 'cours': ['course'], 'beginn': ['beginners'], 'web develop': ['web development']}"
1114,It is wonderful course and very clear explanations given by them.,"{'cours': ['course'], 'explan': ['explanations']}"
1115,It's quite too simple even with no previous knowledge,{'knowledg': ['knowledge']}
1116,"The course is well designed and well presented. I wished for a bit more material on CSS and JavaScript. Perhaps, due to time constraints, there could be a separate course for looking at CSS and JavaScript at a more in-depth level.","{'cours': ['course'], 'bit': ['bit'], 'css': ['CSS'], 'javascript': ['JavaScript'], 'time constraint': ['time constraints'], 'level': ['level']}"
1117,It the One of the Best course in HTML CSS and JavaScript Excise is fun and the assignment is totally challenging. I recommend this course. Just go for it.,"{'cours': ['course'], 'html css': ['HTML CSS'], 'javascript excis': ['JavaScript Excise'], 'fun': ['fun'], 'assign': ['assignment']}"
1118,"Very good course - requires dedication, concentration and hard work. I think that I got a lot, but still long way is in front of me. It depends what are you searching for in online course - that is crucial question, for my vision this was perfect choice, right to the target. Thanks a lot!","{'cours': ['course'], 'dedic': ['dedication'], 'concentr': ['concentration'], 'work': ['work'], 'lot': ['lot'], 'way': ['way'], 'front': ['front'], 'question': ['question'], 'vision': ['vision'], 'choic': ['choice'], 'right': ['right'], 'target': ['target'], 'thank': ['Thanks']}"
1119,"If you don't have any experience in HTML, CSS or JavaScript, this is a very good introduction to that topic. It covers all the basics which are needed to be able to follow the next courses of this module. Also the lecturer speaks very clear and it is very easy to understand him.","{'experi': ['experience'], 'html': ['HTML'], 'css': ['CSS'], 'javascript': ['JavaScript'], 'introduct': ['introduction'], 'topic': ['topic'], 'basic': ['basics'], 'cours': ['courses'], 'modul': ['module'], 'lectur': ['lecturer']}"
1120,"The instructions are in detail, and is suitable for those who are not familiar with web.","{'instruct': ['instructions'], 'detail': ['detail'], 'web': ['web']}"
1121,pretty good,{}
1122,"This course was very informative, challenging and productive. Well designed, it helped me learn a lot!","{'cours': ['course'], 'lot': ['lot']}"
1123,Excellent course by David Rossiter. One of the best online courses that I have attended. Super Stuff,"{'cours': ['course'], 'david rossit': ['David Rossiter'], 'onlin cours': ['online courses'], 'super stuff': ['Super Stuff']}"
1124,Good for begineers...,{'begin': ['begineers']}
1125,Good place to learn the basics of web development.,"{'place': ['place'], 'basic': ['basics'], 'web develop': ['web development']}"
1126,"Does not tell everything there is to know about HTML, CSS and JS but covers the basics and a bit beyond and does it well. I have been thought about DOM before but this is the first time I started to understand what it really is and what can be done with it. That was probably the best part. I recommend this course.","{'everyth': ['everything'], 'html': ['HTML'], 'css': ['CSS'], 'js': ['JS'], 'basic': ['basics'], 'bit': ['bit'], 'dom': ['DOM'], 'time': ['time'], 'part': ['part'], 'cours': ['course']}"
1127,"Very well explained, very carefully designed course I have to say. Good to see that so clearly organized. Only one thing maybe, I found the assignments, especially the last one, not very close to what I expected like form validation... , maybe not too interesting. But maybe I'm wrong, I see that as a newbie in JavaScript. ","{'cours': ['course'], 'thing': ['thing'], 'assign': ['assignments'], 'form valid': ['form validation'], 'newbi': ['newbie'], 'javascript': ['JavaScript']}"
1128,great course. fast paced for the absolute beginner,"{'cours': ['course'], 'beginn': ['beginner']}"
1129,Excellent course! Content is easy to comprehend and flexible. Professor is good having clear communication. I highly recommend this course for the beginners or if you want to refresh theses skills.,"{'cours': ['course'], 'content': ['Content'], 'professor': ['Professor'], 'communic': ['communication'], 'beginn': ['beginners'], 'skill': ['skills']}"
1130,a good start to learn web design from this course.,"{'start': ['start'], 'web design': ['web design'], 'cours': ['course']}"
1131,Great course full with thought provoking assignment!,"{'cours': ['course'], 'thought': ['thought'], 'assign': ['assignment']}"
1132,Pretty straightforward but explores many web design concepts.,"{'pretti': ['Pretty'], 'web design concept': ['web design concepts']}"
1133,it's a good course to learn for beginners,"{'cours': ['course'], 'beginn': ['beginners']}"
1134,It is very clear and easy to follow for non-IT background students. Highly recommended to start!,{'background student': ['background students']}
1135,Awesome Course.. Improved my skills to a new extend..,"{'cours': ['Course'], 'skill': ['skills']}"
1136,"The course and specialization looks promising but I get the feeling that the instructors have been a little lazy while designing the assignments. Instead of auto-grading using well known testing frameworks like other Coursera courses , the entire grading policy is based on reviews from fellow students which makes your grade subjective, secondly, since the number of mandatory required reviews for each student is fixed at 5 and is not adjusted with the number of students , it is highly unlikely that all submissions will be reviewed or graded.","{'cours': ['course'], 'special': ['specialization'], 'instructor': ['instructors'], 'assign': ['assignments'], 'auto-grad': ['auto-grading'], 'test framework': ['testing frameworks'], 'coursera cours': ['Coursera courses'], 'grade polici': ['grading policy'], 'review': ['reviews'], 'student': ['students', 'student'], 'grade': ['grade'], 'number': ['number'], 'submiss': ['submissions']}"
1137,Great Course ..Good assignments and Great lectures,{'cours': ['Course']}
1138,"If all teacher were to present their lectures in the manner this course was presented, I don't think any student would find it difficult to understand the subject, no matter have hard it is. They made web programming a seem like taking a nice cup of tea!","{'teacher': ['teacher'], 'manner': ['manner'], 'cours': ['course'], 'student': ['student'], 'subject': ['subject'], 'matter': ['matter'], 'web program': ['web programming'], 'cup': ['cup'], 'tea': ['tea']}"
1139,"I thought the course was extremely informational, and I actually enjoyed doing the assignments at the end of each week.","{'cours': ['course'], 'assign': ['assignments'], 'end': ['end'], 'week': ['week']}"
1140,This course is very clear and easy to follow. ,{'cours': ['course']}
1141,"Great course. Liked it a lot. It was very tough in the beginning. At the first week I almost died, from lack of understanding. But as the course went on it was easier and easier. And more pleasurable since I started to understand the basics.","{'cours': ['course'], 'lot': ['lot'], 'begin': ['beginning'], 'week': ['week'], 'lack': ['lack'], 'understand': ['understanding'], 'basic': ['basics']}"
1142,this course is awesome,{'cours': ['course']}
1143,I loved learning the course,{'cours': ['course']}
1144,Nice explanations. Examples and presentation are very easy to understand.Congratulations!!!,"{'explan': ['explanations'], 'exampl': ['Examples'], 'present': ['presentation'], 'understand.congratul': ['understand.Congratulations']}"
1145,Really awesome coursework and brilliant teaching!!,"{'coursework': ['coursework'], 'teach': ['teaching']}"
1146,Very informative and challenging,{}
1147,Excellent!,{}
1148,Excellent tutorial on the topic. Better than any other tutorial on this topic present in the Internet by far.,"{'tutori': ['tutorial'], 'topic': ['topic'], 'internet': ['Internet']}"
1149,"This class was a great introduction to HTML, CSS, and JavaScript for someone with prior programing experience I've done Python, R, MATLAB, and a tiny bit of C++ It was exactly the overview of all the basic most important features of the three languages I use quotes because HTML is actually a language By no means will this make you any kind of expert, but if you're interested in web development on the side and already know how to program, this is a great place to start.","{'class': ['class'], 'introduct': ['introduction'], 'html': ['HTML'], 'css': ['CSS'], 'javascript': ['JavaScript'], 'someon': ['someone'], 'program experi': ['programing experience'], 'python': ['Python'], 'r': ['R'], 'bit': ['bit'], 'c++': ['C++'], 'overview': ['overview'], 'featur': ['features'], 'languag': ['languages', 'language'], 'quot': ['quotes'], 'mean': ['means'], 'kind': ['kind'], 'expert': ['expert'], 'web develop': ['web development'], 'side': ['side'], 'program': ['program'], 'place': ['place']}"
1150,"Very good course. Whether you're a beginner or intermediate, this course will boost your skills in HTML, CSS and JS. One of the best courses I've taken in a while. ","{'cours': ['course', 'courses'], 'beginn': ['beginner'], 'skill': ['skills'], 'html': ['HTML'], 'css': ['CSS'], 'js': ['JS'], 'while': ['while']}"
1151,"Hastily put together. Quickly steps over lots of material, some of it is out of order. There is an entire video in week three, that covers material needed to complete the assignment the week before, for example.","{'step': ['steps'], 'lot': ['lots'], 'materi': ['material'], 'order': ['order'], 'video': ['video'], 'week': ['week'], 'assign': ['assignment'], 'exampl': ['example']}"
1152,This is really a very good and perfect base for web developers who start their career..!!,"{'base': ['base'], 'web develop': ['web developers'], 'career': ['career']}"
1153,"Best course to learn HTML, CSS and JavaScript. The assignments provided in this course are really strong and made me understand the things learned in the course.","{'cours': ['course'], 'html': ['HTML'], 'css': ['CSS'], 'javascript': ['JavaScript'], 'assign': ['assignments'], 'thing': ['things']}"
1154,nice course for begginers,"{'cours': ['course'], 'beggin': ['begginers']}"
1155,It's very good .,{}
1156,Very interesting introductory course.,{'cours': ['course']}
1157,"This was a pretty nice course about html css and javascript. Small drawback, the html part did not focus on any of the newly introduced semantic tags and did rather use anonymous divs and spans. Although this may still work it is already pretty bad style therefore I had wished that for people just starting with html5 the course would try to teach them the language using the latest introduced standard.","{'cours': ['course'], 'html css': ['html css'], 'javascript': ['javascript'], 'drawback': ['drawback'], 'html part': ['html part'], 'tag': ['tags'], 'div': ['divs'], 'span': ['spans'], 'style': ['style'], 'peopl': ['people'], 'html5': ['html5'], 'languag': ['language'], 'standard': ['standard']}"
1158,very nice introduction for all beginer,"{'introduct': ['introduction'], 'begin': ['beginer']}"
1159,Great course. Excellent instructor.,"{'cours': ['course'], 'instructor': ['instructor']}"
1160,"This is an excellent short course for someone who knows some programming and or is somewhat familiar with HTML. If you do not know anything whatsoever, the pace may be a bit too fast. But if you are a bit familiar with programming in any language , you will enjoy the course immensely and learn an awful lot.","{'cours': ['course'], 'someon': ['someone'], 'program': ['programming'], 'html': ['HTML'], 'anyth': ['anything'], 'pace': ['pace'], 'bit': ['bit'], 'languag': ['language'], 'lot': ['lot']}"
1161,This course covers a lot of ground and builds a good foundation of knowledge in the subject.,"{'cours': ['course'], 'lot': ['lot'], 'ground': ['ground'], 'foundat': ['foundation'], 'knowledg': ['knowledge'], 'subject': ['subject']}"
1162,"The teacher was great, videos, organisation...I??m really glad to have done this course. I??m going to get more knowledge and change my professional career. Now I believe that is possible. ","{'teacher': ['teacher'], 'video': ['videos']}"
1163,"Content is good but can include more advanced topics in Javascript like various patterns eg IIFE, Module etc. Also, I reckon there should have been some material on Javascript classes,objects etc. As a whole this tutorial is excellent but could have been even better wit above topics included in detail. ","{'content': ['Content'], 'topic': ['topics'], 'javascript': ['Javascript'], 'pattern': ['patterns'], 'modul': ['Module'], 'materi': ['material'], 'javascript class': ['Javascript classes'], 'tutori': ['tutorial'], 'wit': ['wit'], 'detail': ['detail']}"
1164,It was very educative.,{}
1165,but its better if u can give us little more time sometimes we are sick or traveling ,"{'u': ['u'], 'time': ['time']}"
1166,"I think it's useless. Spending that amount of time explaining this basics it is not worth it. I'd rather go deeper in AngularJS, NodeJS or Ionic, after all this is a course for a mid level, so you should go to another course to take the basics and here a more advanced level.","{'amount': ['amount'], 'time': ['time'], 'basic': ['basics'], 'cours': ['course'], 'level': ['level']}"
1167,Good teaching,{'teach': ['teaching']}
1168,"This course has a very good level , very well structured , I enjoyed doing it and I learned a lot of things in a very short period of time It is very intensive and very professionnal.","{'cours': ['course'], 'level': ['level'], 'lot': ['lot'], 'thing': ['things'], 'period': ['period'], 'time': ['time']}"
1169,Very detail,{'detail': ['detail']}
1170,Nice introduction ,{'introduct': ['introduction']}
1171,"this course really helpful to build basement about HTML, CSS, and JavaScript.","{'cours': ['course'], 'html': ['HTML'], 'css': ['CSS'], 'javascript': ['JavaScript']}"
1172,Excellent ,{}
1173,Great introductory Course! The professor was easy to understand and took the time to explain in a clear and concise manner! Great job!,"{'cours': ['Course'], 'professor': ['professor'], 'time': ['time'], 'manner': ['manner'], 'job': ['job']}"
1174,Good course. Happy to have finished it!,{'cours': ['course']}
1175,Gives you the basics what you need to develop your skills further! Good one!,"{'basic': ['basics'], 'skill': ['skills']}"
1176,Great course! The materials are sufficient and the weekly assignment is very helpful for me to practice what I learned.,"{'cours': ['course'], 'materi': ['materials'], 'assign': ['assignment']}"
1177,"This course is really good and interesting for people, who want to understand basics of HTML, CSS and JS.","{'cours': ['course'], 'peopl': ['people'], 'basic': ['basics'], 'html': ['HTML'], 'css': ['CSS'], 'js': ['JS']}"
1178,"Very nice and complete introduction to html,css and javascript!Great teacher. Explanation was very clear, and assignment help to improve what have you learned during the lessons! ","{'introduct': ['introduction'], 'html': ['html'], 'css': ['css'], 'javascript!great teacher': ['javascript!Great teacher'], 'explan': ['Explanation'], 'assign help': ['assignment help'], 'lesson': ['lessons']}"
1179,superb course,{'cours': ['course']}
