,comment,target
33,"Really good course! I really like all the explanations, even some of them are so fast when speaking the tutor, but all is amazing! ",{'cours': ['course']}
34,This Course is a Great One! I hope many peoples will improve their knowledge following Vanderbilt University's Courses because of the Professors Great explaining manner!Thank you all,"{'cours': ['Course', 'Courses'], 'great': ['Great'], 'peopl': ['peoples'], 'knowledg': ['knowledge'], 'professor': ['Professors'], 'manner!thank': ['manner!Thank']}"
35,Should just be called 'Introduction of Java for absolute beginners'. I don't recall anything '...for Android' about the coding.Some of the lecturers are so bad at speaking that it's painful to listen to. I really expected better.,"{'introduct': ['Introduction'], 'java': ['Java'], 'beginn': ['beginners'], 'android': ['Android'], 'coding.som': ['coding.Some'], 'lectur': ['lecturers']}"
36,Nice Java refresher.,{'java refresh': ['Java refresher']}
37,"Recommend this course for people with some coding background. For those never code before, going through this course in 4 weeks can be a very challenging journey. ","{'cours': ['course'], 'peopl': ['people'], 'background': ['background'], 'code': ['code'], 'week': ['weeks'], 'journey': ['journey']}"
38,Good course. Bad arrangement!,"{'cours': ['course'], 'arrang': ['arrangement']}"
39,great course,{'cours': ['course']}
40,Excelente,{}
41,"Well done, well explained, good assignments, looking forward to take the second.",{'assign': ['assignments']}
42,I feel I have really solidified my understanding of Java basics for the purposes of learning the Android development platform,"{'understand': ['understanding'], 'java basic': ['Java basics'], 'purpos': ['purposes'], 'develop platform': ['development platform']}"
43,This is a great overview of the Java programming language as far as I can tell. I have prior Java experience and I was interested in Android specific aspects of the language.,"{'overview': ['overview'], 'java program languag': ['Java programming language'], 'java experi': ['Java experience'], 'android aspect': ['Android aspects'], 'languag': ['language']}"
44,"Really good course, even for someone who is not from the programming background.","{'cours': ['course'], 'someon': ['someone'], 'program background': ['programming background']}"
45,Grate Course content and very well explained.,{'grate cours content': ['Grate Course content']}
46,It could done better ,{}
47,Very brief for java for android should add more details.,"{'java': ['java'], 'android': ['android'], 'detail': ['details']}"
48,This is a good course but there's some flaws not about knowledge ,"{'cours': ['course'], 'flaw': ['flaws'], 'knowledg': ['knowledge']}"
49,Excellent course,{'cours': ['course']}
50,"The assignments are challenging and well balanced. The extra provided code adds a good opportunity to see how professional programmers code and the course videos explain all the content clearly and in an organized fashion. Overall, the course is made easy through the videos and the assignments do well to compel good and continuous practice. ","{'assign': ['assignments'], 'code': ['code'], 'opportun': ['opportunity'], 'programm code': ['programmers code'], 'cours': ['course'], 'video': ['videos'], 'content': ['content'], 'fashion': ['fashion'], 'practic': ['practice']}"
51,Does a great job in helping you understand Java concepts.,"{'job': ['job'], 'java concept': ['Java concepts']}"
52,Its learning curve is almost vertical.,{}
53,"Very very bad communication from the teachers. The 2nd MOOC was supposed to start I think 2.5 months ago, it did not start at the time of this review. They did not even bother to post some announcement to let the students know ok course starts in x months.Making things worse, you cannot get a refund if you purchased the entire thing.","{'communic': ['communication'], 'teacher': ['teachers'], 'mooc': ['MOOC'], 'time': ['time'], 'review': ['review'], 'student': ['students'], 'cours': ['course'], 'thing': ['things', 'thing'], 'refund': ['refund']}"
54,Very well,{}
55,Its a solid java class that has almost 0 android learning. If you are expecting any kind of Android related learning. you will get none this is 100% a java class that just runs in the android environment. ,"{'java class': ['java class'], 'learn': ['learning'], 'kind': ['kind'], 'android learn': ['Android learning'], '%': ['%'], 'environ': ['environment']}"
56,"The best course that I have taken before, I love the material smooth and clear, easy to keep in mind and understand! highly recommended","{'cours': ['course'], 'materi smooth': ['material smooth'], 'mind': ['mind']}"
57,very interesting course for beginners and wannabe app developers ,"{'cours': ['course'], 'beginn': ['beginners'], 'wannab app develop': ['wannabe app developers']}"
58,I should say that this course is the best for beginner learner requirement,"{'cours': ['course'], 'beginn learner requir': ['beginner learner requirement']}"
59," This course wasn't well suited to me, being a person with a programming background. It was too introductory. But that doesn't say anything against the course. The reason I don't rate the course highly is that it just wasn't that coherent. I would have preferred to have a single, consistently good instructor. ","{'cours': ['course'], 'person': ['person'], 'program background': ['programming background'], 'reason': ['reason'], 'instructor': ['instructor']}"
60,"It's a good course, but you do need programming experience. Also, takes twice as much time as they say, at least. Also, third week of course has a lot of work, while fourth week has very little. Would be nice to balance them out. I did get a lot out of the course and plan to continue with this specialization.","{'cours': ['course'], 'program experi': ['programming experience'], 'time': ['time'], 'week': ['week'], 'lot': ['lot'], 'work': ['work'], 'special': ['specialization']}"
61,"Awesome content, all the requiered foundations for the real beginning in the Android world.","{'content': ['content'], 'foundat': ['foundations'], 'begin': ['beginning'], 'world': ['world']}"
62,Course was really good.If someone is not having any coding experience then also he can learn with the help of these courses.,"{'cours': ['courses', 'Course'], 'good.if someon': ['good.If someone'], 'experi': ['experience'], 'help': ['help']}"
63,"I loved this intro to Android. It was a great refresher on Java and gave a peek into the Android framework that is intimidating, but makes me want to learn more!","{'intro': ['intro'], 'android': ['Android'], 'refresh': ['refresher'], 'java': ['Java']}"
64,"First time I gave 1 star. Reason, lecturers are terrible. This deserves a report, if there was adequate reporting system on Coursera. I had a feeling like I was watching professors from school for disabled, and not an university. Course material is actually decent, but extremely badly presented. Sadly, I enrolled into second course as well, and hoping that one will be better, so I wont have to go through refund hell.","{'time': ['time'], 'reason': ['Reason'], 'lectur': ['lecturers'], 'report': ['report'], 'report system': ['reporting system'], 'coursera': ['Coursera'], 'professor': ['professors'], 'school': ['school'], 'cours materi': ['Course material'], 'cours': ['course'], 'refund hell': ['refund hell']}"
65, Very Helpful ,{}
66,"It is told that to take this course, basic computer skills like sending emails and downloading files are necessary-this is a beginning level course. Then, in the first module, instructors talk about polymorphism, inheritance and abstraction. For someone who have no prior programming experience, these are definitely not suitable topics to start with. Moreover, students are supposed to learn these concepts to get a good grade from first quiz, although they know nothing about programming.I had some programming experience, so I was already familiar with these subjects. But the lectures were too boring to keep watching. I watched like 10 videos and learned nothing about the course subject. I think I won't be spending my time for this course, which seems to me like reading some reference files.","{'cours': ['course'], 'comput skill': ['computer skills'], 'file': ['files'], 'begin level cours': ['beginning level course'], 'modul': ['module'], 'instructor': ['instructors'], 'polymorph': ['polymorphism'], 'inherit': ['inheritance'], 'someon': ['someone'], 'program experi': ['programming experience'], 'topic': ['topics'], 'student': ['students'], 'concept': ['concepts'], 'grade': ['grade'], 'quiz': ['quiz'], 'noth': ['nothing'], 'subject': ['subjects'], 'video': ['videos'], 'cours subject': ['course subject'], 'time': ['time'], 'refer file': ['reference files']}"
67,Excellent Course. ,{'cours': ['Course']}
