,comment,target
0,"Very Nice! I think it's really a good introduction to use python!Maybe one problem is that homework in lesson 2 or 3 I forgot contain random.seed, that is explained in lesson four's video, but one can always google it.","{'introduct': ['introduction'], 'python!mayb problem': ['python!Maybe problem'], 'homework': ['homework'], 'lesson': ['lesson'], 'lesson video': ['lesson video']}"
1,"Simple, straight-to-the-point course.",{'cours': ['course']}
2,"too easy, but fit the title of this course",{'cours': ['course']}
3,A great first class,{'class': ['class']}
4,"The course was very well structured. When I needed support once, I got valuable feedback within a couple of hours it was over the weekend! The only thing I didn't like was the low image resolution of the videos. Even on a big screen, I sometimes found it hard to read the code.","{'cours': ['course'], 'support': ['support'], 'feedback': ['feedback'], 'coupl': ['couple'], 'weekend': ['weekend'], 'thing': ['thing'], 'imag resolut': ['image resolution'], 'video': ['videos'], 'screen': ['screen'], 'code': ['code']}"
5,Clear and helpful introduction to the 'Swiss army' knife of programming.,"{'introduct': ['introduction'], 'armi': ['army'], 'knife': ['knife'], 'program': ['programming']}"
6,Bill Boyd taught the topics very well..,"{'bill boyd': ['Bill Boyd'], 'topic': ['topics']}"
7,A very good introductionary course that covers almost everything you need as a beginner.,"{'cours': ['course'], 'everyth': ['everything'], 'beginn': ['beginner']}"
8,A very good introductory course !!,{'cours': ['course']}
9,very good,{}
10,"liked,it was simple to follow and with good questions.",{'question': ['questions']}
11,This course is very useful for beginners who don't have any knowledge on Python. Spyder tool is userfriendly as well. ,"{'cours': ['course'], 'beginn': ['beginners'], 'knowledg': ['knowledge'], 'python': ['Python']}"
12,Good for beginners !!!,{'beginn': ['beginners']}
13,"Its project oriented course. After finishing you have still much to learn, but You can taste what and how pratical things can be done in Phyton. I think that You should some background in programming.","{'project': ['project'], 'cours': ['course'], 'thing': ['things'], 'background': ['background'], 'program': ['programming']}"
14,Suitable for beginners. Real quick basic-building.,"{'beginn': ['beginners'], 'basic-build': ['basic-building']}"
15,"This is a great course that teaches you the basics of python. I plan on taking more python courses at a higher level, but this was a nice way to get my feet wet in a new language.","{'cours': ['courses', 'course'], 'basic': ['basics'], 'python': ['python'], 'level': ['level'], 'way': ['way'], 'feet': ['feet'], 'languag': ['language']}"
16,A really good course for beginners.,"{'cours': ['course'], 'beginn': ['beginners']}"
17,Good basic course. I may have missed it but there was no discussion of libraries or more importantly where to find them until week 3. I keep using 'import xyz' but not really knowing what it was doing. I finally found the library and documentation pages that were talked about in week 03. this seems a good place to actually LOOK at them but I think they should be mention with the first excersise in week 01... here we put in 'import xyz'. this has many many functions in it that allow us to shorten the work that we do. In week 03 we open the documentation file and a library file to see how to navigate those especially the documentation files ,"{'cours': ['course'], 'discuss': ['discussion'], 'librari': ['libraries', 'library'], 'week': ['week'], 'import xyz': ['import xyz'], 'document': ['documentation'], 'function': ['functions'], 'work': ['work'], 'document file': ['documentation file', 'documentation files'], 'librari file': ['library file']}"
18,Good catching up with the basics.,{'basic': ['basics']}
19,A clean introduction to Python for beginners.,"{'introduct': ['introduction'], 'python': ['Python'], 'beginn': ['beginners']}"
20,Very clear! I recommend this course!,{'cours': ['course']}
21,Went too fast.,{}
22,"This course really covers all the basics in a very illustrative manner. I definitely recommend it for absolute beginners in Python, previous programming experience helps but is not necessary to cover the material in a reasonable time.","{'cours': ['course'], 'basic': ['basics'], 'manner': ['manner'], 'beginn': ['beginners'], 'python': ['Python'], 'program experi': ['programming experience'], 'materi': ['material'], 'time': ['time']}"
23,Great introduction to Python,"{'introduct': ['introduction'], 'python': ['Python']}"
24,It's a good introduction course. Thank you so much! ,{'introduct cours': ['introduction course']}
25,"Great course, with hands on exercise very well structured.","{'cours': ['course'], 'exercis': ['exercise']}"
26,"Great introductory course, especially for someone with prior programming experience.","{'cours': ['course'], 'someon': ['someone'], 'program experi': ['programming experience']}"
27,"Thank You Bill! Great! Once I got your way of study it was a pleasure to learn. You introduce methods slowly so that it does not intervene with grasping the whole idea of the subject. Submissions needs to be very precise but that is the joy of learning on line. Sometimes you fail as you are missing one space. In terms of certificate, I do not need one and I it is quite expensive but I would surly support your course by donating. I could not see the option to do it though.Kind regards","{'you bill': ['You Bill'], 'way': ['way'], 'pleasur': ['pleasure'], 'method': ['methods'], 'idea': ['idea'], 'subject': ['subject'], 'submiss': ['Submissions'], 'need': ['needs'], 'joy': ['joy'], 'line': ['line'], 'space': ['space'], 'cours': ['course'], 'option': ['option']}"
28,Very good course,{'cours': ['course']}
29,Nice first steps inside Python language. Teacher helps and supports you through the whole course,"{'step': ['steps'], 'python languag': ['Python language'], 'teacher': ['Teacher'], 'cours': ['course']}"
30,Good for novice,{'novic': ['novice']}
31,"Nice course, enjoyed it!",{'cours': ['course']}
32,A nice concise introduction or review ,"{'introduct': ['introduction'], 'review': ['review']}"
33,Very nice course for starters,"{'cours': ['course'], 'starter': ['starters']}"
34,I like the content of this course. But the way of delivering is confusing and boring. Sometimes I lost the logic of video. ,"{'content': ['content'], 'cours': ['course'], 'way': ['way'], 'logic': ['logic'], 'video': ['video']}"
35,"This is by far not my first programming course, but I wanted to learn python. As such, I found the selection of topics very good - first language basics then some libraries. The videos were a good addition. Coming from classical Unix NetBSD, I do not use integrated development environments a lot nor like them, per se , but I found Spyder a positive experience. Thanks esp. for that one! The grading of exercises was sometimes a bit picky, as it was not so clear what the grader was complaining about. More detailled feedback could help there. In general the automated grader is a VERY good thing, though. Thanks a lot for this learning experience! ","{'program cours': ['programming course'], 'python': ['python'], 'select': ['selection'], 'topic': ['topics'], 'languag basic': ['language basics'], 'librari': ['libraries'], 'video': ['videos'], 'addit': ['addition'], 'unix netbsd': ['Unix NetBSD'], 'develop environ': ['development environments'], 'lot': ['lot'], 'spyder': ['Spyder'], 'experi': ['experience'], 'thank': ['Thanks'], 'grade': ['grading'], 'exercis': ['exercises'], 'bit': ['bit'], 'grader': ['grader'], 'feedback': ['feedback'], 'thing': ['thing']}"
36,Concise Indeed,{}
37,"The teacher definitely has an ability to make you understand. Even without the videos, you clearly understand the basics of Python.i wish this would be the first course of a series in Python programming.Great course!","{'teacher': ['teacher'], 'abil': ['ability'], 'video': ['videos'], 'basic': ['basics'], 'python.i wish': ['Python.i wish'], 'cours': ['course'], 'seri': ['series'], 'python programming.great cours': ['Python programming.Great course']}"
38,"I have struggled with python for along time for some reason - suddenly, this professor's method of understanding really makes you understand the mechanics of how the programming mechanics work. Recommended if you have read python and have been struggling to understand even the foundations - and also - Spyder really makes things a lot easier to learn! ","{'python': ['python'], 'time': ['time'], 'reason': ['reason'], 'method': ['method'], 'mechan': ['mechanics'], 'program mechan': ['programming mechanics'], 'foundat': ['foundations'], 'spyder': ['Spyder'], 'thing': ['things'], 'lot': ['lot']}"
39,"Its a very good course to get yourself started with Python, The instructor is very patient with explaining all the concepts. Plus love the auto grader and the assignments ","{'cours': ['course'], 'python': ['Python'], 'instructor': ['instructor'], 'concept': ['concepts'], 'auto grader': ['auto grader'], 'assign': ['assignments']}"
40,This course is a very good introduction. The instructor is good at making the material easy to understand without talking too much. I recommend this course to anyone who has a basic knowledge of how programming works but who has not yet learned any python.,"{'cours': ['course'], 'introduct': ['introduction'], 'instructor': ['instructor'], 'materi': ['material'], 'anyon': ['anyone'], 'knowledg': ['knowledge'], 'program': ['programming'], 'python': ['python']}"
41,Loving It!,{}
42,"Nice course, Good progression,Pertinent evaluations","{'cours': ['course'], 'progress': ['progression'], 'evalu': ['evaluations']}"
43,"Great beginner course to learn Python for someone with some programming background, but new to Python!","{'beginn cours': ['beginner course'], 'python': ['Python'], 'someon': ['someone'], 'program background': ['programming background']}"
44,I took this course mainly to teach my daughter and to review what I already learned years ago. Teaching style is good and assignments are reasonable. I encourage new programmers to take this course.,"{'cours': ['course'], 'style': ['style'], 'assign': ['assignments'], 'programm': ['programmers']}"
45,"great teacher, great course,THANK YOU, PROFESSOR!!!","{'teacher': ['teacher'], 'cours': ['course']}"
46,excellent course,{'cours': ['course']}
47,"After submitting the assignments and getting score,it will be better if Coursera provides the solution of those assignments.By this,students will get benefit form this that what mistakes they did and how will it will be corrected in future.","{'assign': ['assignments'], 'coursera': ['Coursera'], 'solut': ['solution'], 'student': ['students'], 'benefit form': ['benefit form'], 'mistak': ['mistakes'], 'futur': ['future']}"
48,"Self contained, hard to find hands-on course ,that offers accessible exercises that are progressively difficult ie without dramatic jumps , Do not use this as a comprehensive Python training, rather a very good place to practice what you think you have learned...","{'self': ['Self'], 'cours': ['course'], 'exercis': ['exercises'], 'python train': ['Python training'], 'place': ['place']}"
49,For the newbies to Python coding this course is excellent. I will recommend it to my colleagues and friends. I studied Python at University so for me it was easy. As final word I would ask you to make more this courses but for upper levels of knowledge. Thanks. All best!,"{'newbi': ['newbies'], 'python': ['Python'], 'cours': ['courses', 'course'], 'colleagu': ['colleagues'], 'friend': ['friends'], 'univers': ['University'], 'word': ['word'], 'level': ['levels'], 'knowledg': ['knowledge'], 'thank': ['Thanks']}"
50,Excellent course. ,{'cours': ['course']}
51,Concise but useful introduction to Python. Teaching methodology is great. ,"{'introduct': ['introduction'], 'python': ['Python']}"
52,This course is very useful to know the basic python language,"{'cours': ['course'], 'python languag': ['python language']}"
53,"Great introductory course. The explanations are very straightforward, the examples introduce the important basic matter and the exercices help a lot in learning to use the learned material.","{'cours': ['course'], 'explan': ['explanations'], 'exampl': ['examples'], 'matter': ['matter'], 'exercic': ['exercices'], 'lot': ['lot'], 'materi': ['material']}"
54,Excellent Course for a beginner.Looking forward to more classes by the same instructor and support groups. Thanks! ,"{'cours': ['Course'], 'beginner.look': ['beginner.Looking'], 'class': ['classes'], 'instructor': ['instructor'], 'support group': ['support groups'], 'thank': ['Thanks']}"
55,Excellent course to get a quick grasp of how python works and start using it,"{'cours': ['course'], 'grasp': ['grasp'], 'work': ['works']}"
56,the code shown in the video was not clear enough in some modules. Topics were explained in easy and understandable manner,"{'code': ['code'], 'video': ['video'], 'modul': ['modules'], 'topic': ['Topics'], 'manner': ['manner']}"
57,Good practice. Straight forward information.,"{'practic': ['practice'], 'inform': ['information']}"
58,"It would be better if the instructor could talk about the difference advantages disadvantages vs other languages, and what fields are python most useful over other languages.","{'instructor': ['instructor'], 'differ advantag': ['difference advantages'], 'languag': ['languages'], 'python': ['python']}"
59,A great course! ,{'cours': ['course']}
60,Best study material and very apt from a beginner perspective of learning,{'studi materi': ['study material']}
61,Easy to follow.Very good assessment questions,"{'easi': ['Easy'], 'follow.veri assess question': ['follow.Very assessment questions']}"
62,Thank you,{}
63,Too easy.,{}
64,"Brilliant intro for coding,. I suggest everyone starts from here","{'intro': ['intro'], 'everyon': ['everyone']}"
65,"I found this course as per my expectations. For first time learners, having minimal programming language experience can also learn python. Very nice explanation and course coverage.","{'cours': ['course'], 'expect': ['expectations'], 'time learner': ['time learners'], 'program languag experi': ['programming language experience'], 'python': ['python'], 'explan': ['explanation'], 'cours coverag': ['course coverage']}"
66,it was short and concise python learning tutorials and i enjoyed it fully.thank you coursera,{}
67,"This was a good solid intro course. Got a good working understanding of the Python program basics out of this. He taught less about programming basics ie not a completely intro computing class than another Python course I tried, which is what I wanted. Probably wouldn't be the class to recommend if this is your first programming class. Work time expectations were as listed. ","{'intro cours': ['intro course'], 'work understand': ['working understanding'], 'python program basic': ['Python program basics'], 'program basic': ['programming basics'], 'intro': ['intro'], 'comput class': ['computing class'], 'python cours': ['Python course'], 'class': ['class'], 'program class': ['programming class'], 'work time expect': ['Work time expectations']}"
68,The course is interesting and good for developer to learn python. ,"{'cours': ['course'], 'develop': ['developer'], 'python': ['python']}"
69,Great Course!!! Have help me gain more confidence. Nice Examples,"{'cours': ['Course'], 'confid': ['confidence'], 'exampl': ['Examples']}"
70,Nice Basic course with enough explanations. The video quality was not good and text in video was barely visible.,"{'cours': ['course'], 'explan': ['explanations'], 'qualiti': ['quality'], 'text': ['text'], 'video': ['video']}"
71,Outstanding Course. Thank you for teaching this course. ,"{'cours': ['course', 'Course']}"
72,Great course material,"{'cours': ['course'], 'materi': ['material']}"
73,"Pros I liked the programming examples and problems approach. I learned a lot, and feel confident to use python in future for more complicated scientific computing.cons The videos were too long, and I found I had all the info in the examples. I would have liked more guidance on how to build up simple structured programmes - the final assignment you have a giant programme already built, whereas you could have set some exercises for split this code into two subroutines that handle different jobs.The autograder was really frustrating sorry, I know it must be difficult to make something fair and automatic , but the great thing about a compiler or running a program is that you get to see the errors. The autograder just says 3 errors, and the problem turns out to be nothing to do with my program, which already produces the desired output.","{'program exampl': ['programming examples'], 'problem': ['problems', 'problem'], 'lot': ['lot'], 'python': ['python'], 'futur': ['future'], 'computing.con': ['computing.cons'], 'video': ['videos'], 'info': ['info'], 'exampl': ['examples'], 'guidanc': ['guidance'], 'programm': ['programmes', 'programme'], 'assign': ['assignment'], 'exercis': ['exercises'], 'split': ['split'], 'code': ['code'], 'subroutin': ['subroutines'], 'jobs.th autograd': ['jobs.The autograder'], 'someth': ['something'], 'thing': ['thing'], 'compil': ['compiler'], 'program': ['program'], 'error': ['errors'], 'autograd': ['autograder'], 'noth': ['nothing'], 'output': ['output']}"
74,"Very good course, lesson are clear and the teacher explain very well. I'll follow up the next course ","{'cours': ['course'], 'lesson': ['lesson'], 'teacher': ['teacher']}"
75,G,{}
76,Very well explained concepts. I would recommend this to every Python beginner.,"{'concept': ['concepts'], 'python beginn': ['Python beginner']}"
77,The course is is targeting total beginners in programming. The material is very basic and much topics are not even touched. ,"{'cours': ['course'], 'beginn': ['beginners'], 'program': ['programming'], 'materi': ['material'], 'topic': ['topics']}"
78,A good course with adequate practice on spyder IDE.,"{'cours': ['course'], 'practic': ['practice'], 'spyder ide': ['spyder IDE']}"
79,a good start for beginners,"{'start': ['start'], 'beginn': ['beginners']}"
80,Makes a lot of sense,{'lot': ['lot']}
81,T,{}
82,A good introductory course to programming in python,"{'cours': ['course'], 'program': ['programming'], 'python': ['python']}"
83,Best introductory course in python,"{'cours': ['course'], 'python': ['python']}"
84,"The instructor is excellent at explaining everything step by step and takes time to answer questions in detail at the discussion forums. It has been a pleasure, thank you very much!","{'instructor': ['instructor'], 'everyth step': ['everything step'], 'step': ['step'], 'time': ['time'], 'question': ['questions'], 'detail': ['detail'], 'discuss forum': ['discussion forums'], 'pleasur': ['pleasure']}"
85,Good quick introduction. Very good. Easy to work through the Exercise Sets. Professor typing on he keyboard quite loud.,"{'introduct': ['introduction'], 'easi': ['Easy'], 'exercis set': ['Exercise Sets'], 'professor type': ['Professor typing'], 'keyboard': ['keyboard']}"
86,Good course.,{'cours': ['course']}
87,Delivers what it promises! A concise introduction,{'introduct': ['introduction']}
88,"This course has made learn the fundamental basics of programing using python language. It has given a concrete foundation to progress in my programing career to model engineering solutions to real problems using python an easy, concise and readable language. On look out for more of such an interesting course.","{'cours': ['course'], 'basic': ['basics'], 'python languag': ['python language'], 'foundat': ['foundation'], 'program career': ['programing career'], 'model engin solut': ['model engineering solutions'], 'problem': ['problems'], 'python': ['python'], 'languag': ['language'], 'look': ['look']}"
89,"Great introductory course. Slightly on the light side for developers looking to learn a new language, but absolutely perfect for non developers looking to learn basic programming skills.Well done guys!","{'cours': ['course'], 'side': ['side'], 'develop': ['developers'], 'languag': ['language'], 'program skills.wel': ['programming skills.Well'], 'guy': ['guys']}"
90,Best for a starter,{'best': ['Best']}
91,"Nice standard introduction to python. Courses were clean and excercises were good. On the whole, a good introduction","{'introduct': ['introduction'], 'python': ['python'], 'cours': ['Courses'], 'excercis': ['excercises'], 'whole': ['whole']}"
92,"too basic, wish they had more content",{'wish': ['wish']}
93,good introduction to python,{'introduct': ['introduction']}
94,Very nice. Essentials are enough to start in Python Programming.,"{'essenti': ['Essentials'], 'python program': ['Python Programming']}"
95,It's awesome! ,{}
96,Very boring,{}
97,A very good introductory course to learning Python.,"{'cours': ['course'], 'python': ['Python']}"
98,"The course content was very genuine which helped me learn commands that I did not come across in any other Python course.Thank you, Mr. Boyd. ","{'cours content': ['course content'], 'python course.thank': ['Python course.Thank'], 'mr. boyd': ['Mr. Boyd']}"
99,I'm completely new to programming. the assignments are very challenging which made me fall deep in love with programming. Thanks for everyone who participated in creating this wonderful course.,"{'program': ['programming'], 'assign': ['assignments'], 'love': ['love'], 'thank': ['Thanks'], 'everyon': ['everyone'], 'cours': ['course']}"
100,"This is a very good starter course, and it covers most of the things a beginner would need. The exercise were great, and so was the assignments graded by the auto-grader. There were one or two questions that proposed outputs wasn't what the auto-grader wanted, but you will figure it out when you get there. Great course. ","{'cours': ['course'], 'thing': ['things'], 'beginn': ['beginner'], 'exercis': ['exercise'], 'assign': ['assignments'], 'question': ['questions'], 'output': ['outputs']}"
101,Good course!,{'cours': ['course']}
102,This is an excellent introductory course of python programming. I truly enjoyed the course. Professor Boyd interacted with students frequently in the discussion forum. The mentors were very responsive and helpful as well. I am able to move on to an advanced python course easily upon completion of this course. ,"{'cours': ['course'], 'python program': ['python programming'], 'professor boyd': ['Professor Boyd'], 'student': ['students'], 'discuss forum': ['discussion forum'], 'mentor': ['mentors'], 'python cours': ['python course'], 'complet': ['completion']}"
103,Great introduction to the Python programming language. Although the assignment marking seems a little rigid and tends to mark you down despite written functions achieving the expected outcomes. ,"{'introduct': ['introduction'], 'python program languag': ['Python programming language'], 'assign': ['assignment'], 'function': ['functions'], 'outcom': ['outcomes']}"
104,Absolute beginner's course. Quick and easy overview of the absolute basic features in Python. 4 5,"{'beginn': ['beginner'], 'cours': ['course'], 'featur': ['features'], 'python': ['Python']}"
105, A very handy course to get a good start with Python programming language. It is positioned well for the beginner audience.,"{'cours': ['course'], 'start': ['start'], 'python program languag': ['Python programming language'], 'beginn audienc': ['beginner audience']}"
106,great course,{'cours': ['course']}
107,Concise but very clear and rich in exercises to immediately apply and cement the material,"{'exercis': ['exercises'], 'materi': ['material']}"
108,Totally worth it,{}
109,Good introduction on Python. ,"{'introduct': ['introduction'], 'python': ['Python']}"
110,Great course. Fantasitic approach and flow to teach Python!,"{'cours': ['course'], 'approach': ['approach'], 'flow': ['flow'], 'python': ['Python']}"
111,A very good course for starting with python. If you already know something about programming this is perfect for starting knowing how wonderful is python.,"{'cours': ['course'], 'python': ['python'], 'someth': ['something']}"
112, This is a great course to start with for all the beginners out there who want to learn python. Very beautifully explained and made easy. Also doubts are cleared on the discussion forum regulary and as quick as possible.Thank you Proff. Boyd. Thank you coursera ,"{'cours': ['course'], 'beginn': ['beginners'], 'python': ['python'], 'discuss forum': ['discussion forum'], 'possible.thank proff': ['possible.Thank Proff'], 'boyd': ['Boyd'], 'coursera': ['coursera']}"
113,I found this course to be very helpful. I was very impressed by the instructor's responses to forum questions and the ease of submitting and resubmitting my assignments. Great experience.,"{'cours': ['course'], 'instructor': ['instructor'], 'respons': ['responses'], 'forum question': ['forum questions'], 'eas': ['ease'], 'assign': ['assignments'], 'experi': ['experience']}"
114,As per Oxford Dictionary concise adjective giving a lot of information clearly and in a few words; brief but comprehensiveThis course really brief; not that clear nor well-structured; not nearly comprehensive.Is it at all possible to be both brief and comprehensive when teaching programming?,"{'lot': ['lot'], 'inform': ['information'], 'word': ['words'], 'comprehensivethi': ['comprehensiveThis'], 'brief cours': ['brief course'], 'program': ['programming']}"
115,"A little too concise, but good advanced topics if you already had a basic Python course.","{'topic': ['topics'], 'python cours': ['Python course']}"
116,A quick way to learn the basics of Python Language.,"{'way': ['way'], 'basic': ['basics'], 'python languag': ['Python Language']}"
117,Very very good. Very well explained and the idea of using examples in Spyder is excellent. Thank you so much.,"{'idea': ['idea'], 'exampl': ['examples'], 'spyder': ['Spyder']}"
118,A well explained course. I thank so much Mr Boyd for this wonderful course.,"{'cours': ['course'], 'mr boyd': ['Mr Boyd']}"
119,Great course,{'cours': ['course']}
120,"Very nice to go through the course, nicely explained. Thank you for the basics of Python.","{'cours': ['course'], 'basic': ['basics'], 'python': ['Python']}"
121,"Nice introduction to Python, very easy for beginners. It would be nice to include more discussions on why certain data types are desirable and how they can be exploited.","{'introduct': ['introduction'], 'python': ['Python'], 'beginn': ['beginners'], 'discuss': ['discussions'], 'data type': ['data types']}"
122,"Good intro, but not explaining many important principles, like variable scope, for example","{'intro': ['intro'], 'principl': ['principles'], 'scope': ['scope'], 'exampl': ['example']}"
123,Best python introduction course ,{'python introduct cours': ['python introduction course']}
124,These are a lot of great ,{'lot': ['lot']}
125,Covers the basics very well. Very good introductory course.,"{'basic': ['basics'], 'cours': ['course']}"
126,Easily comprehensible course for introduction to Python Programming ,"{'cours': ['course'], 'introduct': ['introduction'], 'python program': ['Python Programming']}"
127,"Definitely a concise introduction. I felt like the course was a little too easy and didn't provide much meat to the material. A good start for an inexperienced programmer, but too remedial for experienced programmers.","{'introduct': ['introduction'], 'cours': ['course'], 'meat': ['meat'], 'materi': ['material'], 'start': ['start'], 'programm': ['programmer', 'programmers']}"
128,The course is really great to start coding and develop interest in it. The language used is quite simple which makes it easy to understand for almost anyone. Thanks Coursera for the course.,"{'cours': ['course'], 'interest': ['interest'], 'languag': ['language'], 'anyon': ['anyone'], 'thank coursera': ['Thanks Coursera']}"
129,"Great course, although week 4 seems awfully short and lacking in practice.","{'cours': ['course'], 'week': ['week'], 'practic': ['practice']}"
130,"A great soft start into Python. Being used to other programming languages JS, PHP, a little bit of Java and comfortable reading online documentation and finding answers in StackOverflow, I found this course very easy to complete within just a few days. Small difficulties with the grader interface at first, solved in the forum. Suggestion include Python List Comprehension in the course. Dear Bill, thank you very much for the course and support! Now I'm looking forward to dive into Machine Learning!","{'start': ['start'], 'python': ['Python'], 'program languag js': ['programming languages JS'], 'bit': ['bit'], 'java': ['Java'], 'read onlin document': ['reading online documentation'], 'find answer': ['finding answers'], 'stackoverflow': ['StackOverflow'], 'cours': ['course'], 'day': ['days'], 'difficulti': ['difficulties'], 'grader interfac': ['grader interface'], 'forum': ['forum'], 'suggest': ['Suggestion'], 'python list comprehens': ['Python List Comprehension'], 'dear bill': ['Dear Bill'], 'support': ['support'], 'machin learn': ['Machine Learning']}"
131,"Nice course with brief, but usefull lectures. ","{'cours': ['course'], 'brief': ['brief']}"
132,"Ideal to get the basic python concepts, the grade exercises are fair with a proper skill level. ","{'python concept': ['python concepts'], 'grade exercis': ['grade exercises'], 'skill level': ['skill level']}"
133,The videos could have been more explanatory. ,{'video': ['videos']}
134,Concise but not so simple. You can learn more than basic Python. The examples are very clear.,"{'python': ['Python'], 'exampl': ['examples']}"
135,"Quite interesting introduction to Python, focusing on the most important components of the language. Looking forward to other courses using the same format. Thank you Bill and team for your hard work. ","{'introduct': ['introduction'], 'python': ['Python'], 'compon': ['components'], 'languag': ['language'], 'cours': ['courses'], 'format': ['format'], 'bill': ['Bill'], 'team': ['team'], 'work': ['work']}"
136,"I know it is a lot asked, but would be great if the delivery was a bit more enthusiastic. Also a couple of suggestions to make the learning easier please do not use loud keyboard when making videos, and please be mindful that some people use single screen to view video and code on the side so if the details on video are very small it becomes quite hard to see what is being written.Thanks, Janis","{'lot': ['lot'], 'deliveri': ['delivery'], 'bit': ['bit'], 'coupl': ['couple'], 'suggest': ['suggestions'], 'learn': ['learning'], 'keyboard': ['keyboard'], 'video': ['video', 'videos'], 'peopl': ['people'], 'screen': ['screen'], 'code': ['code'], 'side': ['side'], 'detail': ['details']}"
137,"Very good instruction, easy for a complete novice to learn","{'instruct': ['instruction'], 'novic': ['novice']}"
138,A really good and informative beginner course.,{'beginn cours': ['beginner course']}
139,Awesome course!! Professor Boyd will guide you through the basics of Python programming. What I liked the most is that he managed to pinpoint all the relevant aspects of python and programming and yet the difficulty is low enough to keep you motivated until the end.,"{'cours': ['course'], 'professor boyd': ['Professor Boyd'], 'basic': ['basics'], 'python program': ['Python programming'], 'aspect': ['aspects'], 'python': ['python'], 'program': ['programming'], 'difficulti': ['difficulty'], 'end': ['end']}"
140,excellent ,{}
141,Excellent course to get your feet wet with Python Progr,"{'cours': ['course'], 'feet': ['feet'], 'python progr': ['Python Progr']}"
142,"This course allows you to know the basiscs of Python syntaxis, functions, scripts. That's all I wanted.For now I'll continue studiyng Python for my own.Thanks teachers!","{'cours': ['course'], 'python syntaxi': ['Python syntaxis'], 'python': ['Python'], 'own.thank teacher': ['own.Thanks teachers']}"
143,"Is a big challenge to keep the Grader pleased, I very much like this course. It is my intent continue to develop programming skills in Python.","{'challeng': ['challenge'], 'grader': ['Grader'], 'cours': ['course'], 'program skill': ['programming skills'], 'python': ['Python']}"
144,"Excellent, especially for learners already familiar with another programming language. Professor Boyd is able to quickly give an overview with just the right amount of detail --- not too much, not too little.","{'learner': ['learners'], 'program languag': ['programming language'], 'professor boyd': ['Professor Boyd'], 'amount': ['amount'], 'detail': ['detail']}"
145,A good course for beginners in python,"{'cours': ['course'], 'beginn': ['beginners'], 'python': ['python']}"
146,Very useful introduction,{'introduct': ['introduction']}
147,Simple but useful. But not suitable for those who have used python,{'python': ['python']}
148,"It was amazing and a wonderful learning experience! Throughout the course Instructor was really motivating, resources was comprehensive , and Instructor has done a great job remaining active almost in real time on discussion forum I do really appreciate the Grading system. Bill, Thanks a lot for your hard effort ! Thanks also the participants who facilitated learning through discussion. ","{'learn experi': ['learning experience'], 'cours instructor': ['course Instructor'], 'resourc': ['resources'], 'instructor': ['Instructor'], 'job': ['job'], 'time': ['time'], 'discuss forum': ['discussion forum'], 'grade system': ['Grading system'], 'bill': ['Bill'], 'thank': ['Thanks'], 'lot': ['lot'], 'effort': ['effort'], 'particip': ['participants'], 'discuss': ['discussion']}"
