,comment,course_id,ratio
855,"The professor is well spoken and the class started out very well. But by the final section the hands on example were simply cut-paste with no explanation of what we were doing or how it worked. It's not the fault of the professor but this course and the Big Data specialization attempts to cover too much information. Graph Analytics should be its own 6 course specialization. But really, to understand graph analytics one should be spending a great deal of time with the subject. Perhaps online courses are not the way to understand such a complex subject.",zHCX4hJgEeaX4g6xdats6w,0.5833333333333334
856,Wonderful course.,zHCX4hJgEeaX4g6xdats6w,0.6666666666666666
857,"I was unhappy with this. It was clear that this course was pulled together from a superset of other material, and that it was not checked for consistency or completeness. The students were tested on their ability to write down a specific phrase from a video rather than on application of the principles learned from utilization of the graph database tools. Broccoli -- REALLY??? Further, the lack of response to questions posted in the forum indicates a lack of engagement from instructors and or facilitators.",zHCX4hJgEeaX4g6xdats6w,0.532608695652174
858,Need to include more student project design in the course,zHCX4hJgEeaX4g6xdats6w,1.0
859,First week of 3 min video. Seriously we want to dive into the subject. And the last two weeks should have more content. Felt like much more copy and paste without understanding why you did that. Understand this should be introduction to Big Data... But the price you pay for the introduction is too expensive. ,zHCX4hJgEeaX4g6xdats6w,0.7213114754098361
860,Nice love it.... the best in bigdata,zHCX4hJgEeaX4g6xdats6w,0.75
861,"Maybe the best course of all the specialisation. Good balance between theory and hand-ons. I would give the fifth star with more details and explanations in some hand-ons mainly the ones from the last lesson . In summary, a good introductory course to graph analysis.",zHCX4hJgEeaX4g6xdats6w,0.6037735849056604
862,"The material on graph analytics was of introductory level. A string of interesting ideas, with unclear explanations. The lesson on GraphX was basically a copy-paste introduction to it's abilities without actually teaching how to use it. The transcripts are full of mistakes. Someone not proficient in English or hard of hearing would be confused by them. It was somewhat difficult to understand the main lecturer. The best part was the explanation of Neo4j - and it was at an introductory level. A disappointment.",zHCX4hJgEeaX4g6xdats6w,0.5520833333333334
863,"Great course. The reason I did not give it five stars because I thought the last week of the course was not up to par with the first 4 weeks. The lessons on Giraph and GraphX were confusing in my opinion and the hands on exercise did not really clear things up for me. Otherwise, a great course.",zHCX4hJgEeaX4g6xdats6w,0.5396825396825397
864, interesting practices with neo4j ,zHCX4hJgEeaX4g6xdats6w,0.5
