,comment,course_id,ratio
2255,a good start for beginners,bfE3GBnoEeWg_RJGAuFGjw,0.8
2256,Makes a lot of sense,bfE3GBnoEeWg_RJGAuFGjw,0.8
2257,T,bfE3GBnoEeWg_RJGAuFGjw,1.0
2258,A good introductory course to programming in python,bfE3GBnoEeWg_RJGAuFGjw,0.875
2259,Best introductory course in python,bfE3GBnoEeWg_RJGAuFGjw,1.0
2260,"The instructor is excellent at explaining everything step by step and takes time to answer questions in detail at the discussion forums. It has been a pleasure, thank you very much!",bfE3GBnoEeWg_RJGAuFGjw,0.7058823529411765
2261,Good quick introduction. Very good. Easy to work through the Exercise Sets. Professor typing on he keyboard quite loud.,bfE3GBnoEeWg_RJGAuFGjw,0.6956521739130435
2262,Good course.,bfE3GBnoEeWg_RJGAuFGjw,0.6666666666666666
2263,Delivers what it promises! A concise introduction,bfE3GBnoEeWg_RJGAuFGjw,0.625
2264,"This course has made learn the fundamental basics of programing using python language. It has given a concrete foundation to progress in my programing career to model engineering solutions to real problems using python an easy, concise and readable language. On look out for more of such an interesting course.",bfE3GBnoEeWg_RJGAuFGjw,0.6296296296296297
2265,"Great introductory course. Slightly on the light side for developers looking to learn a new language, but absolutely perfect for non developers looking to learn basic programming skills.Well done guys!",bfE3GBnoEeWg_RJGAuFGjw,0.6285714285714286
2266,Best for a starter,bfE3GBnoEeWg_RJGAuFGjw,1.0
2267,"Nice standard introduction to python. Courses were clean and excercises were good. On the whole, a good introduction",bfE3GBnoEeWg_RJGAuFGjw,0.6190476190476191
2268,"too basic, wish they had more content",bfE3GBnoEeWg_RJGAuFGjw,0.875
2269,good introduction to python,bfE3GBnoEeWg_RJGAuFGjw,1.0
2270,Very nice. Essentials are enough to start in Python Programming.,bfE3GBnoEeWg_RJGAuFGjw,0.6666666666666666
2271,It's awesome! ,bfE3GBnoEeWg_RJGAuFGjw,0.6
2272,Very boring,bfE3GBnoEeWg_RJGAuFGjw,1.0
2273,A very good introductory course to learning Python.,bfE3GBnoEeWg_RJGAuFGjw,0.8888888888888888
2274,"The course content was very genuine which helped me learn commands that I did not come across in any other Python course.Thank you, Mr. Boyd. ",bfE3GBnoEeWg_RJGAuFGjw,0.7
2275,I'm completely new to programming. the assignments are very challenging which made me fall deep in love with programming. Thanks for everyone who participated in creating this wonderful course.,bfE3GBnoEeWg_RJGAuFGjw,0.6764705882352942
2276,"This is a very good starter course, and it covers most of the things a beginner would need. The exercise were great, and so was the assignments graded by the auto-grader. There were one or two questions that proposed outputs wasn't what the auto-grader wanted, but you will figure it out when you get there. Great course. ",bfE3GBnoEeWg_RJGAuFGjw,0.5428571428571428
2277,Good course!,bfE3GBnoEeWg_RJGAuFGjw,0.6666666666666666
2278,This is an excellent introductory course of python programming. I truly enjoyed the course. Professor Boyd interacted with students frequently in the discussion forum. The mentors were very responsive and helpful as well. I am able to move on to an advanced python course easily upon completion of this course. ,bfE3GBnoEeWg_RJGAuFGjw,0.6
2279,Great introduction to the Python programming language. Although the assignment marking seems a little rigid and tends to mark you down despite written functions achieving the expected outcomes. ,bfE3GBnoEeWg_RJGAuFGjw,0.6
2280,Absolute beginner's course. Quick and easy overview of the absolute basic features in Python. 4 5,bfE3GBnoEeWg_RJGAuFGjw,0.65
2281, A very handy course to get a good start with Python programming language. It is positioned well for the beginner audience.,bfE3GBnoEeWg_RJGAuFGjw,0.8260869565217391
2282,great course,bfE3GBnoEeWg_RJGAuFGjw,1.0
2283,Concise but very clear and rich in exercises to immediately apply and cement the material,bfE3GBnoEeWg_RJGAuFGjw,0.8666666666666667
2284,Totally worth it,bfE3GBnoEeWg_RJGAuFGjw,1.0
2285,Good introduction on Python. ,bfE3GBnoEeWg_RJGAuFGjw,0.8
2286,Great course. Fantasitic approach and flow to teach Python!,bfE3GBnoEeWg_RJGAuFGjw,0.7272727272727273
2287,A very good course for starting with python. If you already know something about programming this is perfect for starting knowing how wonderful is python.,bfE3GBnoEeWg_RJGAuFGjw,0.7407407407407407
2288, This is a great course to start with for all the beginners out there who want to learn python. Very beautifully explained and made easy. Also doubts are cleared on the discussion forum regulary and as quick as possible.Thank you Proff. Boyd. Thank you coursera ,bfE3GBnoEeWg_RJGAuFGjw,0.6274509803921569
2289,I found this course to be very helpful. I was very impressed by the instructor's responses to forum questions and the ease of submitting and resubmitting my assignments. Great experience.,bfE3GBnoEeWg_RJGAuFGjw,0.5714285714285714
2290,As per Oxford Dictionary concise adjective giving a lot of information clearly and in a few words; brief but comprehensiveThis course really brief; not that clear nor well-structured; not nearly comprehensive.Is it at all possible to be both brief and comprehensive when teaching programming?,bfE3GBnoEeWg_RJGAuFGjw,0.6923076923076923
2291,"A little too concise, but good advanced topics if you already had a basic Python course.",bfE3GBnoEeWg_RJGAuFGjw,0.7777777777777778
2292,A quick way to learn the basics of Python Language.,bfE3GBnoEeWg_RJGAuFGjw,0.8181818181818182
2293,Very very good. Very well explained and the idea of using examples in Spyder is excellent. Thank you so much.,bfE3GBnoEeWg_RJGAuFGjw,0.6086956521739131
2294,A well explained course. I thank so much Mr Boyd for this wonderful course.,bfE3GBnoEeWg_RJGAuFGjw,0.625
2295,Great course,bfE3GBnoEeWg_RJGAuFGjw,1.0
2296,"Very nice to go through the course, nicely explained. Thank you for the basics of Python.",bfE3GBnoEeWg_RJGAuFGjw,0.6842105263157895
2297,"Nice introduction to Python, very easy for beginners. It would be nice to include more discussions on why certain data types are desirable and how they can be exploited.",bfE3GBnoEeWg_RJGAuFGjw,0.6875
2298,"Good intro, but not explaining many important principles, like variable scope, for example",bfE3GBnoEeWg_RJGAuFGjw,0.6875
2299,Best python introduction course ,bfE3GBnoEeWg_RJGAuFGjw,1.0
2300,These are a lot of great ,bfE3GBnoEeWg_RJGAuFGjw,1.0
2301,Covers the basics very well. Very good introductory course.,bfE3GBnoEeWg_RJGAuFGjw,0.5454545454545454
2302,Easily comprehensible course for introduction to Python Programming ,bfE3GBnoEeWg_RJGAuFGjw,0.875
